,minutes,id,comment,time,time_minutes,corrected_comment,nouns,nouns_filtered,nouns_filtered_flatten,event,comment_cnt
0,0,['식스맨TV축구해설'],['라인업 - 손흥민 케인 클루셉스키 페리시치 벤탄쿠르 호이비에르 로얄 데이비스 다이어 로메로 요리스 (단주마 히샬리송 포로 벤치)'],['2023-02-06 01:12:29'],[0.0],['라인업  손흥민 케인 클루셉스키 페리시치 벤탄쿠르 호이지에 르 로열 데이비스 다이어 로메로 요리스 단주마 히샬리송 포로 벤치'],"[""['라인업', '손흥민', '케인', '클루', '스키', '페리', '치', '벤탄쿠르', '호', '이지', '르', '로열', '데이비스', '로메', '리스', '주마', '히샬리송', '포로', '벤치']""]","[['라인업', '손흥민', '케인', '페리', '이지', '로열', '데이비스', '로메', '리스', '주마', '히샬리송', '포로', '벤치']]","['라인업', '손흥민', '케인', '페리', '이지', '로열', '데이비스', '로메', '리스', '주마', '히샬리송', '포로', '벤치']",0.0,1
1,4,"['Hyun Kim', '식스맨TV축구해설']","['안녕하세요', '안녕하세요~~^^']","['2023-02-06 01:16:47', '2023-02-06 01:17:05']","[4.3, 4.6]","['안녕하세요', '안녕하세요']","['[]', '[]']","[[], []]",[],0.0,2
2,5,['사빌sable'],['안녕하세요'],['2023-02-06 01:18:16'],[5.783],['안녕하세요'],['[]'],[[]],[],0.0,1
3,6,"['DDandME', '황박연', '황박연', '황박연', '서유미', '황박연']","['식스맨님 항상 고맙습니다', '울 식스맨님~~~~~~~~~~~~~~~~~~^^*', '짜~잔~~^^*', '좋아요 꾸욱~~^^*', '방가방가', '울 서유미님~~~~~~~~~~~~~~~~~^^*']","['2023-02-06 01:18:47', '2023-02-06 01:18:55', '2023-02-06 01:19:05', '2023-02-06 01:19:13', '2023-02-06 01:19:15', '2023-02-06 01:19:25']","[6.3, 6.433, 6.6, 6.733, 6.767, 6.933]","['식스맨님 항상 고맙습니다', '울 식스맨님', '짜잔', '좋아요 꾹', '방가방가', '울 서유미 님']","[""['식스', '맨', '항상']"", ""['울', '식스', '맨']"", '[]', ""['꾹']"", ""['방가', '방가']"", ""['울', '유미']""]","[['식스'], ['식스'], [], [], [], ['유미']]","['식스', '식스', '유미']",0.0,6
4,7,"['김마야📣', '서유미', '봄봄', '황박연', '박종호', '미남 샬랴', '사빌sable', '황인성미라클', '서유미', '황박연', '이동우', 'Yoonmo Eunice Kim', '얼굴없음', '유정숙', '김마야📣', '*마크툽', '서유미', '황박연', '김마야📣', '오추매', '봉남봉남', '황박연', '김마야📣', '서유미', '김마야📣']","['또 보내요 ㅎㅎ', '박연님 반갑습니다', '안녕하세요^^', '우와~~모자를 벗는 울 잘생긴 식스맨님^^*', '요즘은 진지하게 우레이가 날두보다 나은 거 같음 걘 인성이라도 좋지', '식하 4시간만 또 보는군요', '해트트릭 하면 100골!', '안녕하세요', '성원창님 방가방가 어서오세요', '울 김마야님~~~~~~~~~~~~~~~~~^^*', '식스맨님 오늘도 반갑습니다..^^', '캐나다에서 봅니다 가즈아 쏘니!!', '반갑습니다~~', '또뵈요~~~~~~^^', ':sun_with_face:어서오세요~~', '오늘 부디....!', '동우님 어서오세요', '네 울 서유미님 방가워요^^*', '황박연님~:heart_suit:', '손흥민 화이팅!!!', '리하이요', '울 유정숙님~~~~~~~~~~~~~~~~~^^*', ':sun_with_face:어서오세요~~', '유정숙님 어서오세요', ':yt:구독 :thumbs_up:좋아요 클릭클릭:folded_hands:']","['2023-02-06 01:19:35', '2023-02-06 01:19:38', '2023-02-06 01:19:41', '2023-02-06 01:19:42', '2023-02-06 01:19:44', '2023-02-06 01:19:46', '2023-02-06 01:19:47', '2023-02-06 01:19:48', '2023-02-06 01:19:49', '2023-02-06 01:19:50', '2023-02-06 01:19:50', '2023-02-06 01:19:52', '2023-02-06 01:19:53', '2023-02-06 01:19:57', '2023-02-06 01:19:57', '2023-02-06 01:19:59', '2023-02-06 01:20:05', '2023-02-06 01:20:05', '2023-02-06 01:20:08', '2023-02-06 01:20:12', '2023-02-06 01:20:15', '2023-02-06 01:20:20', '2023-02-06 01:20:22', '2023-02-06 01:20:27', '2023-02-06 01:20:28']","[7.1, 7.15, 7.2, 7.217, 7.25, 7.283, 7.3, 7.317, 7.333, 7.35, 7.35, 7.383, 7.4, 7.467, 7.467, 7.5, 7.6, 7.6, 7.65, 7.717, 7.767, 7.85, 7.883, 7.967, 7.983]","['또 보내요 ', '박연 님 반갑습니다', '안녕하세요', '우와 모자를 벗는 울 잘생긴 식스맨님', '요즘은 진지하게 우레이가 날두보다 나은 거 같음 걘 인성이라도 좋지', '지하 4시간만 또 보는군요', '해트트릭 하면 100골', '안녕하세요', '성원 장님 방가방가 어서 오세요', '울 김 나야 님', '식스맨님 오늘도 반갑습니다', '캐나다에서 봅니다 가즈아 쏘니', '반갑습니다', '또 봬요', 'sunwithface 어서 오세요', '오늘 부디', '동우님 어서 오세요', '네 울 서유미 님 반가워요', '황박연님heartsuit', '손흥민 파이팅', '리하이요', '울 윤정숙 님', 'sunwithface 어서 오세요', '윤정숙 님 어서 오세요', 'yt 구독 thumbsup 좋아요 클릭클릭 foldedhands']","[""['또']"", ""['박연']"", '[]', ""['모자', '울', '식스', '맨']"", ""['요즘', '우레이', '날', '두보', '나은', '거', '걘', '인성']"", ""['지하', '또']"", ""['해트트릭', '골']"", '[]', ""['성원', '장님', '방가', '방가', '어서']"", ""['울', '김', '나야']"", ""['식스', '맨', '오늘']"", ""['캐나다', '가즈']"", '[]', ""['또', '봬']"", ""['어서']"", ""['오늘', '부디']"", ""['동우', '어서']"", ""['네', '울', '유미']"", ""['황', '박연']"", ""['손흥민', '파이팅']"", ""['리하']"", ""['울', '윤정숙']"", ""['어서']"", ""['윤정숙', '어서']"", ""['구독', '클릭', '클릭']""]","[[], ['박연'], [], ['식스'], ['요즘'], [], ['해트트릭', '골'], [], ['어서'], [], ['식스', '오늘'], ['가즈'], [], [], ['어서'], ['오늘'], ['어서'], ['유미'], ['박연'], ['손흥민', '파이팅'], [], [], ['어서'], ['어서'], ['구독']]","['박연', '식스', '요즘', '해트트릭', '골', '어서', '식스', '오늘', '가즈', '어서', '오늘', '어서', '유미', '박연', '손흥민', '파이팅', '어서', '어서', '구독']",0.0,25
5,8,"['유정숙', '성은 최', '황박연', '김마야📣', '봄봄', 'Lee재니사랑', '김마야📣', '황인성미라클', '정직', '서유미', 'kim 지민', '사자왕', '별님Tv', '미남 샬랴', '스페셜엘티(special LT)', '황박연', '김마야📣', '황박연', '봉남봉남', 'Sung Hong', '서유미', 'Andrew Pak', '김마야📣', '*마크툽', '황박연', '김마야📣', 'eun jung']","['박연님 오랜만이네요~~~~~^^', '식스맨tv 넘 좋아요 꾸욱!', '울 김마야님은 새삼스럽게^^*', ':yt:구독 :thumbs_up:좋아요 클릭클릭:folded_hands:', '오늘도 쏘니 화이팅하기를~', '안녕하세요 반갑습니다', ':yt:구독 :thumbs_up:좋아요 클릭클릭:folded_hands:', '손흥민 선수 화이팅', '구독 좋아요 부탁드립니다 :folded_hands: 식스맨님에게 큰 :flexed_biceps: 힘이됩니다,,사랑 :heart_with_ribbon::heart_with_arrow:입니다', '한빛님 어서오세요', '황박연님 :blue_heart:마야님 :blue_heart:', '안녕하세요 ~홧팅', '안녕하세요', '오늘 김민재 이강인 어제는 또 황민찬이 이겼으니깐 손흥민도 깔끔하게 승리갑니다', '안녕하세요', '울 유정숙님 오시는지 늘 살핀답니다^^*', '지민~:heart_suit:', '울 김지민님~~~~~~~~~~~~~~~~~~~~^^*', '후반에 포로로잡은애 나올려나 ㅋㅋ', '좀 일찍 중계를 시작 했으면 좋겠네…., 맨날 제일 늦어 !', '사자왕님 어서오세요', '안녕하세요. 오랫만에 왔습니다.', ':yt:구독 :thumbs_up:좋아요 클릭클릭:folded_hands:', '승리희망합니다', '울 김지민님 늘 사랑 하는거 아시나 몰라^^*', ':yt:구독 :thumbs_up:좋아요 클릭클릭:folded_hands:', '안녕하세요 안자고 기다렸어욤']","['2023-02-06 01:20:30', '2023-02-06 01:20:32', '2023-02-06 01:20:34', '2023-02-06 01:20:37', '2023-02-06 01:20:40', '2023-02-06 01:20:46', '2023-02-06 01:20:51', '2023-02-06 01:20:53', '2023-02-06 01:20:53', '2023-02-06 01:20:53', '2023-02-06 01:20:54', '2023-02-06 01:20:55', '2023-02-06 01:20:56', '2023-02-06 01:20:59', '2023-02-06 01:21:01', '2023-02-06 01:21:02', '2023-02-06 01:21:07', '2023-02-06 01:21:08', '2023-02-06 01:21:08', '2023-02-06 01:21:09', '2023-02-06 01:21:11', '2023-02-06 01:21:11', '2023-02-06 01:21:16', '2023-02-06 01:21:16', '2023-02-06 01:21:21', '2023-02-06 01:21:28', '2023-02-06 01:21:28']","[8.017, 8.05, 8.083, 8.133, 8.183, 8.283, 8.367, 8.4, 8.4, 8.4, 8.417, 8.433, 8.45, 8.5, 8.533, 8.55, 8.633, 8.65, 8.65, 8.667, 8.7, 8.7, 8.783, 8.783, 8.867, 8.983, 8.983]","['박연 님 오랜만이네요', '식스맨 tv 너무 좋아요 꾹', '울 김 나야 님은 새삼스럽게', 'yt 구독 thumbsup 좋아요 클릭클릭 foldedhands', '오늘도 쏘니 파이팅 하기를', '안녕하세요 반갑습니다', 'yt 구독 thumbsup 좋아요 클릭클릭 foldedhands', '손흥민 선수 파이팅', '구독 좋아요 부탁드립니다 foldedhands 식스맨님에게 큰 flexedbiceps 힘이 됩니다 사랑 heartwithribbonheartwitharrow입니다', '한빛님 어서 오세요', '황박연님 blueheart 마야님 blueheart', '안녕하세요 파이팅', '안녕하세요', '오늘 김민재 이강인 어제는 또 황민 찬위 이겼으니깐 손흥민도 깔끔하게 승리 갑니다', '안녕하세요', '울 윤정숙 님 오시는지 늘 살핀답니다', '지민 heartsuit', '울 김지민 님', '후반에 포로로 잡은 애 나오려나 ', '좀 일찍 중계를 시작했으면 좋겠네 맨날 제일 늦어 ', '사자왕님 어서 오세요', '안녕하세요 오랜만에 왔습니다', 'yt 구독 thumbsup 좋아요 클릭클릭 foldedhands', '승리 희망합니다', '울 김지민 님 늘 사랑하는 거 아시나 몰라', 'yt 구독 thumbsup 좋아요 클릭클릭 foldedhands', '안녕하세요 안 자고 기다렸어요']","[""['박연', '만이']"", ""['식스', '맨', '꾹']"", ""['울', '김', '나야', '님', '새삼']"", ""['구독', '클릭', '클릭']"", ""['오늘', '파이팅']"", '[]', ""['구독', '클릭', '클릭']"", ""['손흥민', '선수', '파이팅']"", ""['구독', '식스', '맨', '힘', '사랑']"", ""['한빛', '어서']"", ""['황', '박연', '마야']"", ""['파이팅']"", '[]', ""['오늘', '김민재', '이강인', '어제', '또', '황민', '찬위', '손흥민', '승리']"", '[]', ""['울', '윤정숙', '늘']"", ""['지민']"", ""['울', '김지민']"", ""['후반', '포로', '애']"", ""['좀', '일찍', '중계', '시작', '제일']"", ""['사자왕', '어서']"", ""['만']"", ""['구독', '클릭', '클릭']"", ""['승리', '희망']"", ""['울', '김지민', '늘', '사랑', '거', '아시']"", ""['구독', '클릭', '클릭']"", ""['안', '자고']""]","[['박연'], ['식스'], [], ['구독'], ['오늘', '파이팅'], [], ['구독'], ['손흥민', '선수', '파이팅'], ['구독', '식스', '사랑'], ['어서'], ['박연', '마야'], ['파이팅'], [], ['오늘', '김민재', '이강인', '손흥민', '승리'], [], [], ['지민'], [], ['후반', '포로'], ['중계', '시작', '제일'], ['어서'], [], ['구독'], ['승리'], ['사랑'], ['구독'], ['자고']]","['박연', '식스', '구독', '오늘', '파이팅', '구독', '손흥민', '선수', '파이팅', '구독', '식스', '사랑', '어서', '박연', '마야', '파이팅', '오늘', '김민재', '이강인', '손흥민', '승리', '지민', '후반', '포로', '중계', '시작', '제일', '어서', '구독', '승리', '사랑', '구독', '자고']",0.0,27
6,9,"['서유미', '제로타겟', 'kim 지민', 'Lee재니사랑', '은둥이네', '아우구스티노', '김마야📣', '스페셜엘티(special LT)', '황박연', '김마야📣', '서유미', '병철정', 'hakmo', 'kim 지민', '색소폰과함께(제천)', '김마야📣', 'QQ', '황박연', '고완희', '오추매', '시티헌터', '서유미']","['지민님 반갑습니다', 'ㅋㅋㅋㅋ 지민님', '제로타겟님 :blue_heart:', '좋아요 :thumbs_up:', '안녕하세요. ', '입장이요.', ':yt:구독 :thumbs_up:좋아요 클릭클릭:folded_hands:', '희찬이 부상 괜찮을지 걱정이네요', '지민님 사진 바꿨다능^^*', ':yt:구독 :thumbs_up:좋아요 클릭클릭:folded_hands:', '은정님 어서오세요', '식스맨님 화이팅 하세요', '출첵 ~ 안녕하세요', '이모티콘 잘못 보냈네요..죄송요..제로타겟님:blue_heart:', '오랜만입니당~~~^^ ㅋㅋㅋㅋㅋ', '페리싫지 선발', '토트넘이 지면 브라이튼이랑 순위 변동은 안되나요??', '좋아요 눌러 사람 불러야대~~~^^*', '네네 눈비비고 일어났어요 수고해 주세요~ 쏘니 오늘도 화이팅', 'ㅋㅋㅋㅋ페리카나 ㅋㅋ', '안녕하세요 ^^', '색소폰님 어서오세요']","['2023-02-06 01:21:29', '2023-02-06 01:21:29', '2023-02-06 01:21:33', '2023-02-06 01:21:33', '2023-02-06 01:21:34', '2023-02-06 01:21:37', '2023-02-06 01:21:40', '2023-02-06 01:21:40', '2023-02-06 01:21:49', '2023-02-06 01:21:52', '2023-02-06 01:21:52', '2023-02-06 01:21:55', '2023-02-06 01:22:03', '2023-02-06 01:22:04', '2023-02-06 01:22:07', '2023-02-06 01:22:07', '2023-02-06 01:22:12', '2023-02-06 01:22:13', '2023-02-06 01:22:18', '2023-02-06 01:22:21', '2023-02-06 01:22:22', '2023-02-06 01:22:23']","[9.0, 9.0, 9.067, 9.067, 9.083, 9.133, 9.183, 9.183, 9.333, 9.383, 9.383, 9.433, 9.567, 9.583, 9.633, 9.633, 9.717, 9.733, 9.817, 9.867, 9.883, 9.9]","['지민 님 반갑습니다', ' 지민 님', '제로 타깃님 blueheart', '좋아요 thumbsup', '안녕하세요 ', '입장이요', 'yt 구독 thumbsup 좋아요 클릭클릭 foldedhands', '희찬이 부상 괜찮을지 걱정이네요', '지민 님 사진 바꿨다는', 'yt 구독 thumbsup 좋아요 클릭클릭 foldedhands', '은정님 어서 오세요', '식스맨님 파이팅 하세요', '출첵  안녕하세요', '이모티콘 잘못 보냈네요죄송요제로타겟님blueheart', '오랜만입니다 ', '페리 싫지 선발', '토트넘이 지면 브라이튼이랑 순위 변동은 안 되나요', '좋아요 눌러 사람 불러야 돼', '네네 눈 비비고 일어났어요 수고해 주세요 쏘니 오늘도 파이팅', '페리카나 ', '안녕하세요 ', '색소폰님 어서 오세요']","[""['지민']"", ""['지민']"", ""['제로', '타깃']"", '[]', '[]', ""['입장']"", ""['구독', '클릭', '클릭']"", ""['찬', '부상', '걱정', '요']"", ""['지민', '사진']"", ""['구독', '클릭', '클릭']"", ""['은정', '어서']"", ""['식스', '맨', '파이팅']"", ""['출첵']"", ""['이모티콘', '잘못', '죄송', '제로', '타겟']"", '[]', ""['페리', '선발']"", ""['토트넘', '지면', '브라이튼', '순위', '변동', '안']"", ""['사람']"", ""['네네', '눈', '비비고', '수고', '오늘', '파이팅']"", ""['페리', '카나']"", '[]', ""['색소폰', '어서']""]","[['지민'], ['지민'], [], [], [], [], ['구독'], ['부상', '걱정'], ['지민'], ['구독'], ['어서'], ['식스', '파이팅'], [], ['잘못'], [], ['페리', '선발'], ['토트넘', '지면'], ['사람'], ['수고', '오늘', '파이팅'], ['페리', '카나'], [], ['색소폰', '어서']]","['지민', '지민', '구독', '부상', '걱정', '지민', '구독', '어서', '식스', '파이팅', '잘못', '페리', '선발', '토트넘', '지면', '사람', '수고', '오늘', '파이팅', '페리', '카나', '색소폰', '어서']",0.0,22
7,10,"['별님Tv', '황박연', '서유미', 'kim 지민', '김마야📣', '병철정', '버킷행자', '형주 최', '리체', '아우구스티노', '색소폰과함께(제천)', '서유미', 'kim 지민', '색소폰과함께(제천)', 'kim 지민', '별님Tv', '강민호', 'Grace Park']","['손흥민 100골 가자!!!!!!!', '징하다징해 페리시치놈은 죽어도 나오네 ㅎㅎㅎ', '시티헌터님 어서오세요', '황박연님:blue_heart: 넹..제주도 놀러갔을때예요 ㅋ', '색소폰님 어제 만나고 또 오늘 ㅋㅋ', '오늘은 손흥민 골 골 골 반드시 승리합니다^^', '식스맨님 조금 쉬셨다가 오셨나요?', '뙤 뵈어요 안녕하세요 ^^', '콘태업나요?', '저는 이제6시30분. 딱좋은시간 혼자 저녁 먹으며 들어요.', '넹 마야님ㅎㅎㅎ', '황야님 방가방가 어서오세요', '색소포니', '유미님 수고많으십니다ㅎ', '색소폰님:blue_heart:', ""손흥민 100골 가자'!!!!!!!"", '님들 이 유튜버분 경기 보여주시는거?', '안녕하세요 오늘도 승리로 파이팅 :thumbs_up::thumbs_up::victory_hand::victory_hand::crossed_fingers::crossed_fingers::heart_on_fire::heart_on_fire:']","['2023-02-06 01:22:34', '2023-02-06 01:22:38', '2023-02-06 01:22:40', '2023-02-06 01:22:42', '2023-02-06 01:22:42', '2023-02-06 01:22:42', '2023-02-06 01:22:44', '2023-02-06 01:22:49', '2023-02-06 01:22:56', '2023-02-06 01:22:58', '2023-02-06 01:23:00', '2023-02-06 01:23:07', '2023-02-06 01:23:10', '2023-02-06 01:23:12', '2023-02-06 01:23:17', '2023-02-06 01:23:17', '2023-02-06 01:23:21', '2023-02-06 01:23:24']","[10.083, 10.15, 10.183, 10.217, 10.217, 10.217, 10.25, 10.333, 10.45, 10.483, 10.517, 10.633, 10.683, 10.717, 10.8, 10.8, 10.867, 10.917]","['손흥민 100골 가자', '징하다 징해 페리시치놈은 죽어도 나오네 ', '시티헌터님 어서 오세요', '황박연님blueheart 네 이 제주도 놀러 갔을 때예요 ', '색소폰님 어제 만나고 또 오늘 ', '오늘은 손흥민 골 골 골 반드시 승리합니다', '식스맨님 조금 쉬셨다가 오셨나요', '되 뵈어요 안녕하세요 ', '콘 태어나요', '저는 이제 6시 30분 딱 좋은 시간 혼자 저녁 먹으며 들어요', '네 마야님', '황야님 방가방가 어서 오세요', '색소 포니', '유미님 수고 많으십니다', '색소폰님 blueheart', '손흥민 100골 가자', '님들 이 유튜버분 경기 보여주시는 거', '안녕하세요 오늘도 승리로 파이팅 thumbsupthumbsupvictoryhandvictoryhandcrossedfingerscrossedfingersheartonfireheartonfire']","[""['손흥민', '골']"", ""['징', '징', '페리', '치놈']"", ""['시티헌터', '어서']"", ""['황', '박연', '네', '이', '제주도', '때']"", ""['색소폰', '어제', '또', '오늘']"", ""['오늘', '손흥민', '골', '골', '골', '반드시', '승리']"", ""['식스', '맨', '조금']"", '[]', ""['콘']"", ""['저', '이제', '시간', '혼자', '저녁']"", ""['네', '마야']"", ""['황야', '방가', '방가', '어서']"", ""['색소', '포니']"", ""['유미', '수고']"", ""['색소폰']"", ""['손흥민', '골']"", ""['님들', '이', '유튜버분', '경기', '거']"", ""['오늘', '승리', '파이팅']""]","[['손흥민', '골'], ['페리'], ['어서'], ['박연'], ['색소폰', '오늘'], ['오늘', '손흥민', '골', '골', '골', '승리'], ['식스', '조금'], [], [], ['이제', '시간', '혼자'], ['마야'], ['어서'], [], ['유미', '수고'], ['색소폰'], ['손흥민', '골'], ['경기'], ['오늘', '승리', '파이팅']]","['손흥민', '골', '페리', '어서', '박연', '색소폰', '오늘', '오늘', '손흥민', '골', '골', '골', '승리', '식스', '조금', '이제', '시간', '혼자', '마야', '어서', '유미', '수고', '색소폰', '손흥민', '골', '경기', '오늘', '승리', '파이팅']",0.0,18
8,11,"['황박연', '박순성', 'Dean Oh', '*마크툽', '색소폰과함께(제천)', '참나', '버킷행자', '함께사랑', '제로타겟', '영영', '서유미', 'Mj💫', '오추매', 'GARANG HWANG', '색소폰과함께(제천)', '서유미', '별님Tv', '김마야📣', '띵띵', '황박연', 'kim 지민', '봉남봉남', '김마야📣', '원금주', '띵띵', '서유미', 'Robert Jung', '김마야📣']","['역시 나폴리는 3골 이상 이긴다가 맞았군^^*', '쏘니 오늘 2골 넣자.', '식스맨님 최근에 안보이셨는데 바쁘셨나봐요. 이제 다시 돌아오셨네요~', '쏘니 100골 홧팅!', '지민님^^', '안녕하세요 식스맨님. 오늘도 좋은 입중계 부탁드려요~~', '정말 여기 만큼 스패너 분들이 일관되게 유지 하는 모습은 보기 좋아요.', '페리시치 깜빵으로...', '뭐야...라인업이... 아이고', '반가요', '참나님 어서오세요', 'ㅎㅇ뚜', '라인업이 왜…. 왜', '또 왔습니다! 입중계 잘 부탁드립니다!', '콘테 시즌아웃? ㅋㅋㅋㅋㅋㅋ', '영영님 어서오세요', '안녕하세요!!!!!!', ':yt:구독 :thumbs_up:좋아요 클릭클릭:folded_hands:', '또 왔습니다', '나폴리 최대 적수는 크레모네세! ^^*', '도허티가 가는게아니고 로얄이 갔어야~~', '토트넘경기로 스트레스받고 나폴리경기로 스트레스 풀엇는데 오늘은 반대상항이군', ':yt:구독 :thumbs_up:좋아요 클릭클릭:folded_hands:', 'Hi~', '좋아요들 눌러주세요', '별님 어서오세요', '안녕하세요 입중계는 식스맨이 최고입니다.', '띵띵님~~:waving_hand:']","['2023-02-06 01:23:31', '2023-02-06 01:23:32', '2023-02-06 01:23:32', '2023-02-06 01:23:33', '2023-02-06 01:23:34', '2023-02-06 01:23:36', '2023-02-06 01:23:36', '2023-02-06 01:23:43', '2023-02-06 01:23:48', '2023-02-06 01:23:50', '2023-02-06 01:23:50', '2023-02-06 01:23:51', '2023-02-06 01:23:52', '2023-02-06 01:23:54', '2023-02-06 01:24:00', '2023-02-06 01:24:03', '2023-02-06 01:24:04', '2023-02-06 01:24:04', '2023-02-06 01:24:05', '2023-02-06 01:24:11', '2023-02-06 01:24:14', '2023-02-06 01:24:14', '2023-02-06 01:24:14', '2023-02-06 01:24:18', '2023-02-06 01:24:19', '2023-02-06 01:24:19', '2023-02-06 01:24:24', '2023-02-06 01:24:27']","[11.033, 11.05, 11.05, 11.067, 11.083, 11.117, 11.117, 11.233, 11.317, 11.35, 11.35, 11.367, 11.383, 11.417, 11.517, 11.567, 11.583, 11.583, 11.6, 11.7, 11.75, 11.75, 11.75, 11.817, 11.833, 11.833, 11.917, 11.967]","['역시 나폴리는 3골 이상 이긴다가 맞았군', '쏘니 오늘 2골 넣자', '식스맨님 최근에 안 보이셨는데 바쁘셨나 봐요 이제 다시 돌아오셨네요', '쏘니 100골 파이팅', '지민 님', '안녕하세요 식스맨님 오늘도 좋은 이중계 부탁드려요', '정말 여기만큼 스패너 분들이 일관되게 유지하는 모습은 보기 좋아요', '페리시치 감방으로', '뭐야 라인업이 아이고', '반가요', '참 나님 어서 오세요', '뚜', '라인업이 왜왜', '또 왔습니다 이중계 잘 부탁드립니다', '콩테 시즌 아웃 ', '영영 님 어서 오세요', '안녕하세요', 'yt 구독 thumbsup 좋아요 클릭클릭 foldedhands', '또 왔습니다', '나폴리 최대 적수는 크레모나 세 ', '도허티가 가는 게 아니고 로열이 갔어야', '토트넘 경기로 스트레스받고 나폴리 경기로 스트레스 풀었는데 오늘은 반대 상항이 군', 'yt 구독 thumbsup 좋아요 클릭클릭 foldedhands', 'Hi', '좋아 요들 눌러주세요', '별님 어서 오세요', '안녕하세요 이 비중계는 식스맨이 최고입니다', '띵띵님wavinghand']","[""['역시', '나폴리', '골', '이상']"", ""['오늘', '골']"", ""['식스', '맨', '최근', '안', '이제', '다시']"", ""['골', '파이팅']"", ""['지민']"", ""['식스', '맨', '오늘', '중계']"", ""['정말', '여기', '스패너', '분', '일관', '유지', '모습', '보기']"", ""['페리', '치', '감방']"", ""['뭐', '라인업']"", ""['가요']"", ""['나', '어서']"", ""['뚜']"", ""['라인업', '왜왜']"", ""['또', '중계']"", ""['콩테', '시즌', '아웃']"", ""['영영', '어서']"", '[]', ""['구독', '클릭', '클릭']"", ""['또']"", ""['나폴리', '최대', '적수', '크레모나', '세']"", ""['도', '티', '게', '로열']"", ""['토트넘', '경기', '스트레스', '나폴리', '경기', '스트레스', '오늘', '반대', '상항', '군']"", ""['구독', '클릭', '클릭']"", '[]', ""['요']"", ""['별', '어서']"", ""['이', '비중계', '식스', '맨', '최고']"", ""['띵띵님']""]","[['역시', '나폴리', '골', '이상'], ['오늘', '골'], ['식스', '이제', '다시'], ['골', '파이팅'], ['지민'], ['식스', '오늘', '중계'], ['정말', '여기', '모습', '보기'], ['페리'], ['라인업'], [], ['어서'], [], ['라인업'], ['중계'], ['콩테', '시즌', '아웃'], ['어서'], [], ['구독'], [], ['나폴리'], ['로열'], ['토트넘', '경기', '나폴리', '경기', '오늘'], ['구독'], [], [], ['어서'], ['식스', '최고'], []]","['역시', '나폴리', '골', '이상', '오늘', '골', '식스', '이제', '다시', '골', '파이팅', '지민', '식스', '오늘', '중계', '정말', '여기', '모습', '보기', '페리', '라인업', '어서', '라인업', '중계', '콩테', '시즌', '아웃', '어서', '구독', '나폴리', '로열', '토트넘', '경기', '나폴리', '경기', '오늘', '구독', '어서', '식스', '최고']",0.0,28
