,id,comment,time,corrected_comment,nouns,time_minutes
3024,NewWorld,수고하셨습니다......ㅋㅋㅋㅋ,2023-04-04 05:55:43,수고하셨습니다,['수고'],152.25
3025,심쿵이,끝났다,2023-04-04 05:55:44,끝났다,[],152.267
3026,노아빠빠 family,끝,2023-04-04 05:55:45,끝,['끝'],152.283
3027,우마.,:face-orange-frowning::face-orange-frowning::face-orange-frowning::face-orange-frowning::face-orange-frowning::face-orange-frowning::face-orange-frowning::face-orange-frowning::face-orange-frowning::face-orange-frowning::face-orange-frowning::face-orange-frowning:,2023-04-04 05:55:45,faceorangefrowningfaceorangefrowningfaceorangefrowningfaceorangefrowningfaceorangefrowningfaceorangefrowningfaceorangefrowningfaceorangefrowningfaceorangefrowningfaceorangefrowningfaceorangefrowningfaceorangefrowning,[],152.283
3028,kim 지민,모두수고하셨어요:blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,2023-04-04 05:55:46,모두 수고하셨어요 blueheartblueheartblueheartblueheartblueheartblueheart,"['모두', '수고']",152.3
3029,롱찌,에버튼 웃는거봐라,2023-04-04 05:55:47,에버튼 웃는 거 봐라,"['에버튼', '거']",152.317
3030,Falcon1004,ㅠㅠ,2023-04-04 05:55:47,,[],152.317
3031,김마야📣,스텔리니를 남겨둔게 콘테의 큰 그림일수도 ㅋㅋ,2023-04-04 05:55:48,스텔 루니를 남겨둔 게 콩테의 큰 그림일 수도 ,"['스텔', '루니', '게', '콩테', '그림', '일', '수도']",152.333
3032,Mas Bambang,수고하셨습니다. ,2023-04-04 05:55:48,수고하셨습니다 ,['수고'],152.333
3033,이겼다,토트넘은 이경규가 감독해도 더 잘할듯,2023-04-04 05:55:48,토트넘은 이경규가 감독해도 더 잘할 듯,"['토트넘', '이경규', '감독', '더', '듯']",152.333
3034,심쿵이,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱ개 시원,2023-04-04 05:55:50,개 시원,"['개', '시원']",152.367
3035,드ᄉᄒᄎ,아니저상황에서 손을왜뺏을까요?ㅋㅋㅋㅋㅋ부진그런건가 하,2023-04-04 05:55:51,아니 저 상황에서 손을 왜 뺏을까요 부진 그런 건가 하,"['저', '상황', '손', '왜', '부진', '건가']",152.383
3036,노아빠빠 family,손나 꼬르꼬르꼬르,2023-04-04 05:55:51,손나 꼬르꼬르꼬르,"['손', '꼬르꼬르꼬르']",152.383
3037,분순 최,스테리니 쏘니활용 못하네요,2023-04-04 05:55:52,스테리니 쏘니 활용 못하네요,"['스테리', '활용']",152.4
3038,달링토니,ㅠㅠㅠㅠ,2023-04-04 05:55:52,,[],152.4
3039,일루왕,콘테 흐무우웃~~~,2023-04-04 05:55:52,콩테 흐무우웃,"['콩테', '흐', '무우', '웃']",152.4
