,id,comment,time,corrected_comment,nouns,time_minutes
0,시네마멘,식하,2023-02-20 00:37:26,지하,['지하'],0.0
1,식스맨TV축구해설,라인업 - 케인 히샬리송 클루셉스키 데이비스 로얄 스킵 호이비에르 랑글레 다이어 로메로 포스터 (손흥민 벤치명단),2023-02-20 00:45:06,라인업  케인 히샬리송 클루셉스키 데이비스 로열 스킵 호이지에 르 랑글레 다이어 로메로 포스터 손흥민 벤치 명단,"['라인업', '케인', '히샬리송', '클루', '스키', '데이비스', '로열', '스킵', '호', '이지', '르', '랑글레', '로메', '포스터', '손흥민', '벤치', '명단']",7.667
2,식스맨TV축구해설,어서들 오세요^^,2023-02-20 00:59:44,어서들 오세요,['어서'],22.3
3,식스맨TV축구해설,1시30분 킥오프입니다. 스트리밍은 1시15분이후에 진행예정입니다,2023-02-20 01:00:02,1시 30분 킥오프입니다 스트리밍은 1시 15분 이후에 진행 예정입니다,"['킥', '오프', '스트리밍', '이후', '진행', '예정']",22.6
4,시네마멘,오늘경기 이기면 4위,2023-02-20 01:09:17,오늘 경기 이기면 4위,"['오늘', '경기', '이기', '위']",31.85
5,식스맨TV축구해설,~~~~~,2023-02-20 01:13:30,,[],36.067
6,식스맨TV축구해설,좋은 주말 보내셨나요~^^,2023-02-20 01:13:42,좋은 주말 보내셨나요,['주말'],36.267
7,서경원,반갑습니다,2023-02-20 01:15:38,반갑습니다,[],38.2
8,Sung Han,안녕하십니까! ,2023-02-20 01:15:40,안녕하십니까 ,['안녕하십니까'],38.233
9,GARANG HWANG,반갑습니다,2023-02-20 01:15:49,반갑습니다,[],38.383
10,일루왕,안녕하심미끄아아아아,2023-02-20 01:15:56,안녕하심미끄아아아아,['심'],38.5
11,김부근,안녕하세요,2023-02-20 01:15:57,안녕하세요,[],38.517
12,김대준,최고의 입담! 오늘도 감사히 잘 보겠습니다.,2023-02-20 01:15:59,최고의 입담 오늘도 감사히 잘 보겠습니다,"['최고', '입담', '오늘']",38.55
13,ji young,반가워요,2023-02-20 01:16:05,반가워요,[],38.65
14,김마야📣,안뇽~~~:heart_suit:,2023-02-20 01:16:07,안녕 heartsuit,['안녕'],38.683
15,어흥!!,안녕하세용!!!♡,2023-02-20 01:16:08,안녕하세요,[],38.7
16,올라라,반갑습니다,2023-02-20 01:16:10,반갑습니다,[],38.733
17,하전,안녕하세요,2023-02-20 01:16:12,안녕하세요,[],38.767
18,겨울아이,안녕하세요.....귀에 쏙쏙 들어오는 식스맨님 중계 기다리고 있습니다...,2023-02-20 01:16:16,안녕하세요 귀에 쏙쏙 들어오는 식스맨님 중계 기다리고 있습니다,"['귀', '쏙쏙', '식스', '맨', '중계']",38.833
19,Ark,기다리다 방금 들어왔습니다.,2023-02-20 01:16:18,기다리다 방금 들어왔습니다,['방금'],38.867
20,김마야📣,대장님~:heart_suit:,2023-02-20 01:16:20,대장님 heartsuit,['대장님'],38.9
21,Euisuk Jung,반갑습니다 식스맨스,2023-02-20 01:16:21,반갑습니다 식스 맨스,"['식스', '맨스']",38.917
22,Sang hwa kwon,안녕하세요.오늘도수고하세요.감사합니다.,2023-02-20 01:16:24,안녕하세요 오늘도 수고하세요 감사합니다,"['오늘', '수고']",38.967
23,김챠트,반갑습니다 ..... ,2023-02-20 01:16:25,반갑습니다  ,[],38.983
24,백화영,안녕하세요!!! 오늘도 중계 잘 부탁드립니다!!,2023-02-20 01:16:25,안녕하세요 오늘도 중계 잘 부탁드립니다,"['오늘', '중계']",38.983
25,박 새울,안녕하세요. 손흥민골 기대합니다,2023-02-20 01:16:26,안녕하세요 손흥민 골 기대합니다,"['손흥민', '골']",39.0
26,김마야📣,일루왕님~:heart_suit:,2023-02-20 01:16:29,일루 왕님 heartsuit,"['일루', '왕']",39.05
27,coctrine shin,식스팬,2023-02-20 01:16:31,식스팬,"['식스', '팬']",39.083
28,송시영,손흥민3골 넘음,2023-02-20 01:16:37,손흥민 3골 넘음,"['손흥민', '골']",39.183
29,오중교,수고하십니다! 감사합니다 ^^♡♡,2023-02-20 01:16:43,수고하십니다 감사합니다 ,['수고'],39.283
30,뭐어때,안녕하세요,2023-02-20 01:16:44,안녕하세요,[],39.3
31,Nam Kim,18번,2023-02-20 01:16:47,18번,['번'],39.35
32,서경원,쏘니 빼서 잠자야 되나,2023-02-20 01:16:57,쏘니 빼서 잠 자야 되나,['잠'],39.517
33,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭~~,2023-02-20 01:17:07,yt 구독 thumbsup 좋아요 클릭클릭,"['구독', '클릭', '클릭']",39.683
34,coctrine shin,아녕하세요,2023-02-20 01:17:08,안녕하세요,[],39.7
35,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭~~,2023-02-20 01:17:17,yt 구독 thumbsup 좋아요 클릭클릭,"['구독', '클릭', '클릭']",39.85
36,박종호,요즘은 왜 아라 못하나요 ,2023-02-20 01:17:19,요즘은 왜 아라 못하나요 ,"['요즘', '왜', '못', '하나요']",39.883
37,jay park,충성. 우리 흥민이 벤치 스타트인가요? 재미 없게...,2023-02-20 01:17:20,충성 우리 흥민이 벤치 스타트인가요 재미없게,"['충성', '우리', '흥민', '벤치', '스타트']",39.9
38,김마야📣,쏘니. 모우라. 포로. 단주마. 페리싫지 벤치,2023-02-20 01:17:35,쏘니 모우라 포로 단주마 페리 싫지 벤치,"['모우', '포로', '주마', '페리', '벤치']",40.15
39,파엘,안녕하세요 ~^^,2023-02-20 01:17:45,안녕하세요 ,[],40.317
40,백화영,오늘 손흥민 득점 꼭 하길 바래요ㅠㅠ!!,2023-02-20 01:17:52,오늘 손흥민 득점 꼭 하길 바라요,"['오늘', '손흥민', '득점', '꼭']",40.433
41,정연순,안녕하세요. 식스맨님!,2023-02-20 01:17:54,안녕하세요 식스맨님,"['식스', '맨']",40.467
42,김마야📣,:sun_with_face:어서오세요~~,2023-02-20 01:17:57,sunwithface 어서 오세요,['어서'],40.517
43,박 새울,안녕하세요 ㅎㅎ,2023-02-20 01:17:58,안녕하세요 ,[],40.533
44,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭~~,2023-02-20 01:18:08,yt 구독 thumbsup 좋아요 클릭클릭,"['구독', '클릭', '클릭']",40.7
45,Euisuk Jung,쏘니는 벤치에서,2023-02-20 01:18:09,쏘니는 벤치에서,['벤치'],40.717
46,서경원,애휴,2023-02-20 01:18:11,아휴,[],40.75
47,Venus,안녕하세요 :heart_suit:,2023-02-20 01:18:14,안녕하세요 heartsuit,[],40.8
48,Venus,마야:heart_suit::heart_suit::heart_suit:,2023-02-20 01:18:23,마야 heartsuitheartsuitheartsuit,['마야'],40.95
49,김마야📣,비너쮸~:heart_suit:,2023-02-20 01:18:23,비너쮸heartsuit,['비너쮸'],40.95
50,Ground,안녕하세요 ^^,2023-02-20 01:18:37,안녕하세요 ,[],41.183
51,정일권,안녕하세요 ^^,2023-02-20 01:18:38,안녕하세요 ,[],41.2
52,노티플,페리시치랑 같이 교체들어오면 경기력이 똑같아지는데,2023-02-20 01:18:39,페리 수치랑 같이 교체 들어오면 경기력이 똑같아지는데,"['페리', '수치', '교체', '경기']",41.217
53,울산아지매,출석완료 오늘도 달려봅시다,2023-02-20 01:18:43,출석 완료 오늘도 달려봅시다,"['출석', '완료', '오늘']",41.283
54,일루왕,페리시치랑 같이 안뛰는걸 좀 보고싶다고 이 토트넘 수뇌부들아아아아!!! 빼려면 둘중 하나만 빼라제발. .후반에 또 같이 처 집어넣지말고. .,2023-02-20 01:18:44,페리 수치랑 같이 안 뛰는 걸 좀 보고 싶다고 이 토트넘 수뇌부들아 아아아 빼려면 둘 중 하나만 빼라 제발 후반에 또 같이 처 집어넣지 말고 ,"['페리', '수치', '안', '걸', '좀', '보고', '이', '토트넘', '수뇌부', '아아', '둘', '중', '하나', '빼', '제발', '후반', '또', '처']",41.3
55,kim 지민,안녕하세요 ~~~,2023-02-20 01:18:46,안녕하세요 ,[],41.333
56,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭~~,2023-02-20 01:18:46,yt 구독 thumbsup 좋아요 클릭클릭,"['구독', '클릭', '클릭']",41.333
57,KYU YANG,벤치까지 페리와 같이 왜?,2023-02-20 01:18:50,벤치까지 페리와 같이 왜,"['벤치', '페리', '왜']",41.4
58,정연순,우리 쏘니 선발아니라 많이 속상합니다.,2023-02-20 01:18:51,우리 쏘니 선발 아니라 많이 속상합니다,"['우리', '선발']",41.417
59,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭~~,2023-02-20 01:19:02,yt 구독 thumbsup 좋아요 클릭클릭,"['구독', '클릭', '클릭']",41.6
60,일루왕,사랑에 비너스님 감자공주님 어섭셔~~,2023-02-20 01:19:03,사랑에 비너스님 감자 공주님 어섭셔,"['사랑', '비너스', '감자', '공주', '어섭셔']",41.617
61,방라뭉,안녕하세요~~~~~~~~~~~~~~~~~~,2023-02-20 01:19:04,안녕하세요,[],41.633
62,뭐어때,페리 벤치 있을때 같이 쉬게하는건 뭔가요 참나 거시기하네,2023-02-20 01:19:11,페리 벤치 있을 때같이 쉬게 하는 건 뭔가요 참나 거시기하네,"['페리', '벤치', '때', '쉬', '건', '뭔가', '참나', '거']",41.75
63,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭~~,2023-02-20 01:19:16,yt 구독 thumbsup 좋아요 클릭클릭,"['구독', '클릭', '클릭']",41.833
64,Venus,일루왕님 안녕하십니꽈 :heart_suit:,2023-02-20 01:19:18,일루 왕님 안녕하십니꽈 heartsuit,"['일루', '왕', '꽈']",41.867
65,福來,반갑습니다 첫인사드립니다~~^^,2023-02-20 01:19:28,반갑습니다 첫인사드립니다,['인사'],42.033
66,방라뭉,태국이예요,2023-02-20 01:19:30,태국이에요,['태국'],42.067
67,색소폰과함께(제천),Welcome New Member!,2023-02-20 01:19:31,Welcome New Member,[],42.083
68,김마야📣,일루왕님 오늘 컨디션 굿??,2023-02-20 01:19:32,일루 왕님 오늘 컨디션 굿,"['일루', '왕', '오늘', '컨디션', '굿']",42.1
69,롱찌,안녕하세오:waving_hand::waving_hand:,2023-02-20 01:19:39,안녕하세요 wavinghandwavinghand,[],42.217
70,youook en,어디서 볼 수 있나요?,2023-02-20 01:19:41,어디서 볼 수 있나요,"['볼', '수']",42.25
71,김미영,와이 식스맨 설명?,2023-02-20 01:19:45,와이 식스맨 설명,"['식스', '맨', '설명']",42.317
72,김마야📣,:sun_with_face:응원과 후원:yt:구독 :thumbs_up:좋아요 감사합니다,2023-02-20 01:19:45,sunwithface 응원과 후원 yt 구독 thumbsup 좋아요 감사합니다,"['응원', '후원', '구독']",42.317
73,ZiHuN,안녕하세요 오랜만에 왔습니다,2023-02-20 01:19:55,안녕하세요 오랜만에 왔습니다,['만'],42.483
74,일루왕,섹소폰님 어섭셔어어어,2023-02-20 01:19:56,색소폰님 어섭셔어어어,"['색소폰', '어']",42.5
75,김마야📣,":sun_with_face:""스포티비 온""에서 유료입니다",2023-02-20 01:19:57,sunwithface 스포티비 온에서 유료입니다,"['스포', '티비', '온', '유료']",42.517
76,Nam Kim,부상이후 흥민부진 흔한현타,2023-02-20 01:20:10,부상 이후 흥민 부진 흔한 한 타,"['부상', '이후', '흥민', '부진', '타']",42.733
77,색소폰과함께(제천),마야님.비너스님.일루왕님.지민님~~~~~~~^^,2023-02-20 01:20:11,마야 님 비너스님 일루 왕님 지민 님,"['마야', '비너스', '일루', '왕', '지민']",42.75
78,kim 지민,마야님 :red_heart:일루왕님 :blue_heart:비너스님 :red_heart: 색스폰님 :blue_heart:롱찌님:red_heart: 모두 안녕요~~,2023-02-20 01:20:16,마야님 redheart 일루와 님 blueheart 비너스님 redheart 색소폰님 blueheart롱찌님redheart 모두 안녕요,"['마야', '일루', '비너스', '색소폰', '롱찌', '모두', '안녕']",42.833
79,일루왕,롱찌님도 어섭셔어어어,2023-02-20 01:20:16,롱 티님도 어섭셔어어어,"['롱', '티', '어']",42.833
80,서경원,왜 페리랑 같이 빼는지 더 짜증나네,2023-02-20 01:20:17,왜 페리랑 같이 빼는지 더 짜증 나네,"['왜', '페리', '더', '짜증']",42.85
81,카쌤의종이접기NJ_origami,식스맨님 하이요~,2023-02-20 01:20:18,식스맨님 하이요,"['식스', '맨', '하이']",42.867
82,처어은,굿모닝:heart_suit: 아름답고 소중한아침입니다.,2023-02-20 01:20:21,굿모닝 heartsuit 아름답고 소중한 아침입니다,"['굿모닝', '아침']",42.917
83,Venus,대장님 의자 옷좀 내려주세요~~~,2023-02-20 01:20:26,대장님 의자 옷 좀 내려주세요,"['대장님', '의자', '옷', '좀']",43.0
84,카쌤의종이접기NJ_origami,'좋아요' 꿀성대 귀호감 방송~ ^^,2023-02-20 01:20:26,좋아요 꿀 성대 귀 호감 방송 ,"['꿀', '성대', '귀', '호감', '방송']",43.0
85,김마야📣,색소폰님~:red_heart:,2023-02-20 01:20:30,색소폰님 redheart,['색소폰'],43.067
86,Venus,지민님:heart_suit:,2023-02-20 01:20:36,지민 님 heartsuit,['지민'],43.167
87,롱찌,낯설다 벤치라니ㅜㅜ,2023-02-20 01:20:44,낯설다 벤치라니,['벤치'],43.3
88,Venus,색소폰님:heart_suit:,2023-02-20 01:20:46,색소폰님 heartsuit,['색소폰'],43.333
89,Anh Manh,식스멘 안녕. 베트남이예요,2023-02-20 01:20:50,식스 멘 안녕 베트남이에요,"['식스', '안녕', '베트남']",43.4
90,김마야📣,지민님~:red_heart:,2023-02-20 01:20:51,지민 님 redheart,['지민'],43.417
91,박순성,오늘 쏘니 선발아니네요.,2023-02-20 01:21:04,오늘 쏘니 선발 아니네요,"['오늘', '선발']",43.633
92,김마야📣,롱찌~~:heart_suit:,2023-02-20 01:21:06,롱 티 heartsuit,"['롱', '티']",43.667
93,일루왕,지민님도 어섭셔어어어,2023-02-20 01:21:11,지민 님도 어섭셔어어어,"['지민', '님', '어']",43.75
94,롱찌,마야:red_heart::red_heart:,2023-02-20 01:21:15,마야 redheartredheart,['마야'],43.817
95,신승훈,안녕하세요~ 벤치면 어떴습니까 끝까지 응원합니다~♡♡♡,2023-02-20 01:21:23,안녕하세요 벤치 면 어떻습니까 끝까지 응원합니다,"['벤치', '면', '끝', '응원']",43.95
96,MSK Alex,흥민이 안나간 전반에 2골 먹을거같은느낌...,2023-02-20 01:21:31,흥민이 안 나간 전반에 2골 먹을 거 같은 느낌,"['흥민', '안', '전반', '골', '거', '느낌']",44.083
97,kim 지민,벤치라도 괜찮아요 ~~,2023-02-20 01:21:34,벤치라도 괜찮아요 ,['벤치'],44.133
98,권오진,해설 잘부탁해요,2023-02-20 01:21:35,해설 잘 부탁해요,"['해설', '부탁']",44.15
99,Venus,하트가 넘쳐나는 식스맨 채널ㅋㅋ,2023-02-20 01:21:38,하트가 넘쳐나는 식스맨 채널,"['하트', '식스', '맨', '채널']",44.2
100,*달내얼,안녕하세요~,2023-02-20 01:21:44,안녕하세요,[],44.3
101,롱찌,괜찮지요 암만,2023-02-20 01:21:44,괜찮지요 암만,['암만'],44.3
102,일루왕,다이어는 참. .지금 전성기 최고컨디션일 나인데 왜그러는겨대체에에에. .,2023-02-20 01:21:52,다이어는 참 지금 전성기 최고 컨디션일 나인데 왜 그러는 거야 대체에 예에 ,"['지금', '전성기', '최고', '컨디션', '일', '나', '왜', '대체', '예']",44.433
103,꼬북,이번 매치 이기면 토트넘 4등 가능하나요?,2023-02-20 01:21:52,이번 매치 이기면 토트넘 4등 가능하나요,"['이번', '매치', '이기', '토트넘']",44.433
104,롱찌,비너쮸:red_heart::red_heart:,2023-02-20 01:21:53,비너쮸redheartredheart,['비너쮸'],44.45
105,박순성,,2023-02-20 01:21:55,,[],44.483
106,JIN IL KIM,안녕하세요. 반갑습니다. 오늘은 필승 입니다.,2023-02-20 01:21:57,안녕하세요 반갑습니다 오늘은 필승입니다,"['오늘', '필승']",44.517
107,노티플,콘테 나왔나요?,2023-02-20 01:21:57,콩테 나왔나요,['콩테'],44.517
108,인생역전,쉬는 것도 좋은거,2023-02-20 01:21:58,쉬는 것도 좋은 거,"['것', '거']",44.533
109,Nam Kim,흥민인 일대일 자신감회복이 문제,2023-02-20 01:21:59,흥민인 일대일 자신감 회복이 문제,"['흥민', '일대일', '자신감', '회복', '문제']",44.55
110,Venus,롱찌님:heart_suit:,2023-02-20 01:22:04,롱찌님heartsuit,['롱찌'],44.633
111,서유미,방가방가,2023-02-20 01:22:05,방가방가,"['방가', '방가']",44.65
112,서유미,순성님 슈퍼쳇 감사합니다,2023-02-20 01:22:16,순성님 슈퍼쳇 감사합니다,"['순성', '슈퍼']",44.833
113,김마야📣,콘테는 이탈리아에,2023-02-20 01:22:16,콩테는 이탈리아에,"['콩테', '이탈리아']",44.833
114,Venus,박순성님 응원감사합니다 :thumbs_up::thumbs_up:,2023-02-20 01:22:23,박순성 님 응원 감사합니다 thumbsupthumbsup,"['박순성', '응원']",44.95
115,이경순,반갑습니다 ^^,2023-02-20 01:22:23,반갑습니다 ,[],44.95
116,kim 지민,콘테....휴식중 :red_apple:,2023-02-20 01:22:24,콩테 휴식 중 redapple,"['콩테', '휴식', '중']",44.967
117,HeyMicky,기다렸어요 식스맨님 해설이 젤 찰져요ㅋㅋ 오늘도 잘부탁드려요,2023-02-20 01:22:29,기다렸어요 식스맨님 해설이 젤 찰져요 오늘도 잘 부탁드려요,"['식스', '맨', '해설', '젤', '오늘']",45.05
118,MSK Alex,후반 흥민 입장 2골 확신,2023-02-20 01:22:29,후반 흥민 입장 2골 확신,"['후반', '흥민', '입장', '골', '확신']",45.05
119,최상환,안녕하세요 :grinning_face_with_smiling_eyes:,2023-02-20 01:22:29,안녕하세요 grinningfacewithsmilingeyes,[],45.05
120,Venus,유미님:heart_suit:,2023-02-20 01:22:30,유미님 heartsuit,['유미'],45.067
121,방라뭉,여기는 태국 촌부리 있습니다 가족 전체 보고있어요 힘네세요~~~~,2023-02-20 01:22:31,여기는 태국 촌부리 있습니다 가족 전체 보고 있어요 힘내세요,"['태국', '촌부리', '가족', '전체', '보고']",45.083
122,서유미,저도 왔어요,2023-02-20 01:22:34,저도 왔어요,['저'],45.133
123,아우구스티노,출첵이요. 반가워요...,2023-02-20 01:22:37,출첵이요 반가워요,['출첵'],45.183
124,롱찌,우리흥민이는 비난도 받아들인대요ㅜ 착해빠져서,2023-02-20 01:22:40,우리 흥민이는 비난도 받아들인대요 착해빠져서,"['우리', '흥민', '비난', '대요']",45.233
125,KYU YANG,전반에 한골 먹고 후반에 손2골로 마무리면 최상 스토리,2023-02-20 01:22:41,전반에 한골 먹고 후반에 손 2골로 마무리면 최상 스토리,"['전반', '골', '후반', '손', '골로', '마무리', '최상', '스토리']",45.25
126,김마야📣,:sun_with_face:어서오세요~~,2023-02-20 01:22:45,sunwithface 어서 오세요,['어서'],45.317
127,이쑤신장군,하와이입니다. 안녕하세요??,2023-02-20 01:22:45,하와이입니다 안녕하세요,['하와이'],45.317
128,福來,제 지인이 영국 여행중 현장에 있습니다 좋은결과 있기를.....,2023-02-20 01:22:48,제 지인이 영국 여행 중 현장에 있습니다 좋은 결과 있기를,"['제', '지인', '영국', '여행', '중', '현장', '결과']",45.367
129,I SOOK KIM,반가워요 오늘은 정말로 흥민이 한골 부탁하고 모두 응원합시다 미국실리콘 밸리에서,2023-02-20 01:22:49,반가워요 오늘은 정말로 흥민이 한골 부탁하고 모두 응원합시다 미국 실리콘 밸리에서,"['오늘', '흥민', '골', '부탁', '모두', '응원', '미국', '실리콘', '밸리']",45.383
130,서유미,마야님 비너스님 방가방가요,2023-02-20 01:22:49,마야님 비너스님 방가방가요,"['마야', '비너스', '방가', '방가']",45.383
131,MSK Alex,콘테는 구로동 조기축구회 주무레벨,2023-02-20 01:22:51,콩테는 구로동 조기축구회 주무 레벨,"['콩테', '구로동', '조기', '축구', '회', '주무', '레벨']",45.417
132,일루왕,서유미님~~~ 어섭셔어어어어!!!,2023-02-20 01:22:51,서유미 님 어섭셔어어어어,"['유미', '어', '어어어어']",45.417
133,강유승,이런 경기력에 4위까지 할수 있다는게 싱기방기 ^^,2023-02-20 01:22:52,이런 경기력에 4위까지 할 수 있다는 게 신기방기 ,"['경기', '위', '수', '게', '신기', '방기']",45.433
134,최상환,마야님 비너스님 유미님두 안녕하세요 :grinning_face_with_smiling_eyes: :beaming_face_with_smiling_eyes:,2023-02-20 01:23:02,마야님 비너스님 유미님도 안녕하세요 grinningfacewithsmilingeyes beamingfacewithsmilingeyes,"['마야', '비너스', '유미']",45.6
135,야메궁사,epl 이 몇라운드까지 하죠?,2023-02-20 01:23:02,epl 이 몇 라운드까지 하죠,"['이', '몇', '라운드']",45.6
136,Venus,방라뭉님 태국 🇹🇭 타지에서 건강 조심하세요~~~,2023-02-20 01:23:03,방라뭉님 태국  타지에서 건강 조심하세요,"['방라뭉', '태국', '타지', '건강']",45.617
137,김마야📣,유미님~:heart_suit:,2023-02-20 01:23:06,유미님 heartsuit,['유미'],45.667
138,김마야📣,38,2023-02-20 01:23:14,38,[],45.8
139,Gold Rose,안녕하세요,2023-02-20 01:23:16,안녕하세요,[],45.833
140,rimus P,안녕하세요!,2023-02-20 01:23:22,안녕하세요,[],45.933
141,Venus,최상환님 안녕하세요 :grinning_face_with_smiling_eyes:,2023-02-20 01:23:26,최상환 님 안녕하세요 grinningfacewithsmilingeyes,"['최상', '환']",46.0
142,숫돌,손흥민 벤치네 위ㅣ스트햄 해트트릭 으로 이겨라,2023-02-20 01:23:33,손흥민 벤치네 웨스트햄 해트트릭으로 이겨라,"['손흥민', '벤치', '웨스트햄', '해트트릭']",46.117
143,일루왕,나때는말이야님 어섭셔어어어어,2023-02-20 01:23:33,나 때는 말이야 님 어섭셔어어어어,"['나', '때', '말', '어', '어어어어']",46.117
144,김주안,식스맨님 반갑습니다,2023-02-20 01:23:33,식스맨님 반갑습니다,"['식스', '맨']",46.117
145,김마야📣,:sun_with_face:어서오세요~~,2023-02-20 01:23:34,sunwithface 어서 오세요,['어서'],46.133
146,JUNG-SIK LEE,응원합니다 후반에 나와서 3골 넣자,2023-02-20 01:23:36,응원합니다 후반에 나와서 3골 넣자,"['응원', '후반', '골']",46.167
147,호야만두,안녕하세요,2023-02-20 01:23:36,안녕하세요,[],46.167
148,서유미,오늘도 즐거운 마음으로 응원 하자구요~화이팅 ~,2023-02-20 01:23:40,오늘도 즐거운 마음으로 응원하자고요 파이팅 ,"['오늘', '마음', '응원', '파이팅']",46.233
149,설까치,소니가 교체라니,2023-02-20 01:23:41,소니가 교체라니,"['소니', '교체']",46.25
150,Venus,이정식 형님 안녕하세요 :heart_suit:,2023-02-20 01:23:46,이정식 형님 안녕하세요 heartsuit,"['이정식', '형님']",46.333
151,김마야📣,:sun_with_face:응원과 후원:yt:구독 :thumbs_up:좋아요 감사합니다,2023-02-20 01:23:47,sunwithface 응원과 후원 yt 구독 thumbsup 좋아요 감사합니다,"['응원', '후원', '구독']",46.35
152,롱찌,케인애들 귀여운거봐,2023-02-20 01:23:48,케인 애들 귀여운 거 봐,"['케인', '애', '거']",46.367
153,서유미,정식님 슈퍼쳇 감사합니다,2023-02-20 01:23:49,정식님 슈퍼쳇 감사합니다,"['정식', '슈퍼']",46.383
154,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭~~,2023-02-20 01:23:57,yt 구독 thumbsup 좋아요 클릭클릭,"['구독', '클릭', '클릭']",46.517
155,일루왕,케인 뭐 받는거지?,2023-02-20 01:23:58,케인 뭐 받는 거지,"['케인', '뭐', '거지']",46.533
156,Gold Rose,과연 손흥민 없이 올마나 잘 할지 본다 ㅎ,2023-02-20 01:24:01,과연 손흥민 없이 얼마나 잘 할지 본다 ,"['과연', '손흥민', '얼마나']",46.583
157,서유미,개구리님 어서오세요,2023-02-20 01:24:05,개구리님 어서 오세요,"['개구리', '어서']",46.65
158,최지윤,페리카나 후조네 이런,2023-02-20 01:24:06,페리카나 후조네 이런,"['페리', '카나', '후조']",46.667
159,김미선,안녕하세요,2023-02-20 01:24:07,안녕하세요,[],46.683
160,귀동냥,안녕하세요~~^^,2023-02-20 01:24:09,안녕하세요,[],46.717
161,초이켠,안녕하세요!!,2023-02-20 01:24:11,안녕하세요,[],46.75
162,Teddy,반갑습니다. 오늘경기 계기로 승리 흐름갖길바래요,2023-02-20 01:24:28,반갑습니다 오늘 경기 계기로 승리 흐름 갖길 바라요,"['오늘', '경기', '계기', '승리', '흐름']",47.033
163,서유미,미선님 방가방가 어서오세요,2023-02-20 01:24:29,미선 님 방가방가 어서 오세요,"['선', '방가', '방가', '어서']",47.05
164,원금주,안녕하세요!,2023-02-20 01:24:29,안녕하세요,[],47.05
165,최지윤,페리시치 후보 손홍민 후보,2023-02-20 01:24:31,페리시치 후보 손홍민 후보,"['페리', '치', '후보', '손홍민', '후보']",47.083
166,Jaepil Choe,출첵! 샌프란시스코에서 응원합니다. 오늘 쏘니 골 갑니다.,2023-02-20 01:24:32,출첵 샌프란시스코에서 응원합니다 오늘 쏘니 골 갑니다,"['출첵', '샌프란시스코', '응원', '오늘', '골']",47.1
167,김재우,안녕하세요 ,2023-02-20 01:24:37,안녕하세요 ,[],47.183
168,김미선,짜증납니다~후반전에 꼭 나오길,2023-02-20 01:24:38,짜증 납니다 후반전에 꼭 나오길,"['짜증', '후반전', '꼭']",47.2
169,롱찌,아 벤치모습 진짜 .. 이상하네,2023-02-20 01:24:38,아 벤치 모습 진짜  이상하네,"['벤치', '모습', '진짜']",47.2
170,일루왕,아 200골 인가보균요,2023-02-20 01:24:38,아 200골 인가 보균요,"['골', '보균']",47.2
171,임재순,라인업에 없는 흥민 선수를 보고 내심 걱정이...,2023-02-20 01:24:39,라인업에 없는 흥민 선수를 보고 내심 걱정이,"['라인업', '흥민', '선수', '보고', '내심', '걱정']",47.217
172,서유미,테디님 어서오세요,2023-02-20 01:24:39,테디님 어서 오세요,"['테디', '어서']",47.217
173,아인슈페너,쏘니 3골 예약이요~,2023-02-20 01:24:39,쏘니 3골 예약이요,"['골', '예약']",47.217
174,서유미,물맨님 강제물 드세요,2023-02-20 01:24:44,물맨님 강제 물드세요,"['물맨', '강제']",47.3
175,이현래,안녕하세요 식스맨님 ~^^,2023-02-20 01:24:45,안녕하세요 식스맨님 ,"['식스', '맨']",47.317
176,일루왕,주렐루야아아아 어섭셔어어어,2023-02-20 01:24:48,주렐루야아아아 어섭셔어어어,"['렐루', '아아', '어']",47.367
177,서유미,:hydrate:,2023-02-20 01:24:49,hydrate,[],47.383
178,JIN IL KIM,교체 명단 확정 입니다.,2023-02-20 01:24:51,교체 명단 확정입니다,"['교체', '명단', '확정']",47.417
179,최상환,스페너 세분오랜만입니다:two_hearts:,2023-02-20 01:24:55,스패너 세 분 오랜만입니다 twohearts,"['스패너', '세', '분']",47.483
180,Venus,테디님 안녕하세요.,2023-02-20 01:24:56,테디님 안녕하세요,['테디'],47.5
181,비파2,안녕하세요,2023-02-20 01:24:57,안녕하세요,[],47.517
182,최지윤,손홍민 행동 같이하군 페리카나 후보,2023-02-20 01:24:58,손홍민 행동같이하군 페리카나 후보,"['손홍민', '행동', '페리', '카나', '후보']",47.533
183,서유미,현래님 어서오세요,2023-02-20 01:25:00,현에 님 어서 오세요,"['현', '어서']",47.567
184,원금주,전반전 얼마나 잘하는지 지켜보겠다,2023-02-20 01:25:01,전반전 얼마나 잘하는지 지켜보겠다,"['전반전', '얼마나']",47.583
185,김마야📣,금주언니~:red_heart:,2023-02-20 01:25:04,금주 언니 redheart,"['금주', '언니']",47.633
186,kim 지민,쏘니 벤치 계속 보여주네...카메라 잡는것도 다 의미있죵...,2023-02-20 01:25:04,쏘니 벤치 계속 보여주네 카메라 잡는 것도 다 의미 있죠,"['벤치', '계속', '카메라', '것', '의미']",47.633
