113,황박연,너무 오랜만이에요^^*,2023-01-30 04:44:20
114,김마야📣,반갑반갑,2023-01-30 04:44:25
115,황박연,울 김지민님~~~~~~~~~~~~~~~~~^^*,2023-01-30 04:44:26
116,골기퍼#1,박연님 오랜만입니다!,2023-01-30 04:44:28
117,일루왕,지민님 크먼 크먼~~~,2023-01-30 04:44:31
118,김마야📣,지민님~:heart_suit:,2023-01-30 04:44:38
119,황박연,울 골키퍼님 겁나 보고싶었음^^*,2023-01-30 04:44:40
120,kim 지민,황박연님 :blue_heart:마야님:blue_heart: 일루왕님:blue_heart::man_gesturing_ok::grinning_face_with_big_eyes:,2023-01-30 04:44:54
121,일루왕,골이 터지지않아도 나폴리는 항상 역동적인 경기를하는팀이라 재미질거라 생각합니다!!,2023-01-30 04:45:06
122,황박연,역시나 울 김지민님은 사랑 스럽죠잉?^^*,2023-01-30 04:45:08
123,일루왕,지루하지 않을거에요!!,2023-01-30 04:45:12
124,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭,2023-01-30 04:45:13
125,골기퍼#1,박연님 저도 보고 싶었습니다!!ㅠㅠ,2023-01-30 04:45:13
126,adios nonino,안녕하세요~ 식스맨님,2023-01-30 04:45:19
127,황박연,^^*,2023-01-30 04:45:19
128,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭,2023-01-30 04:45:19
129,김마야📣,경기전에:yt:구독 :thumbs_up:좋아요 클릭클릭,2023-01-30 04:45:38
130,황박연,다들 좋아요 눌러 주시고 사람 불러야대~~~~~^^*,2023-01-30 04:45:38
131,김마야📣,경기전에:yt:구독 :thumbs_up:좋아요 클릭클릭,2023-01-30 04:45:49
132,일루왕,머리에 동충하초키우는 오시맹선수. .,2023-01-30 04:46:09
133,김마야📣,ㅋㅋㅋㅋ,2023-01-30 04:46:17
134,황박연,ㅎㅎ,2023-01-30 04:46:17
135,나연,안녕하세요 어제 경기 중계 잘 듣고 오늘 또 왔습니다!,2023-01-30 04:46:24
136,일루왕,나연님 어섭셔어어어!!,2023-01-30 04:46:34
137,황박연,오시맨 머리로 술담글까요?ㅎㅎㅎ,2023-01-30 04:46:34
138,김마야📣,:sun_with_face:어서오세요~~,2023-01-30 04:46:35
139,한동훈,전반전 시작합니다,2023-01-30 04:46:44
140,김마야📣,우웩,2023-01-30 04:46:48
141,황박연,나연님 방글^^*,2023-01-30 04:46:59
142,일루왕,민췌킴 커팅!!,2023-01-30 04:47:11
143,일루왕,클리어링이라고하나?,2023-01-30 04:47:21
144,황박연,로마는 오늘 민재 햇트릭에 당할듯^^*,2023-01-30 04:47:34
145,웃기는 세상,안녕하세요,2023-01-30 04:47:50
146,아우구스티노,반가워요. 고생 많으셔요.,2023-01-30 04:47:55
147,gostedkdkdd,안녕하세요 :hugging_face::thumbs_up::hugging_face:,2023-01-30 04:48:11
148,김마야📣,:sun_with_face:어서오세요~~,2023-01-30 04:48:15
149,숫돌,ac밀란 5대2로 깨짐 나폴리 승 하면 우승은 거의 확정,2023-01-30 04:48:21
150,파란세상,왓,2023-01-30 04:48:21
151,정일권,안녕하세요.,2023-01-30 04:48:22
152,파란세상,쌉,2023-01-30 04:48:23
153,황박연,오늘 53점 찍어요^^*,2023-01-30 04:48:32
154,황박연,나폴리는 몇골로 이기느냐가 관건 같음^^*,2023-01-30 04:48:57
155,일루왕,민췌킴 오늘은 헤딩골 하나 가즈아아아!!!!,2023-01-30 04:49:14
156,원금주,안녕하세요!,2023-01-30 04:49:21
157,일루왕,주렐루야 오셨습니다.,2023-01-30 04:49:33
158,kim 지민,원금주님 :blue_heart:,2023-01-30 04:49:35
159,박성진,안녕하세요,2023-01-30 04:49:49
160,원금주,일루왕님 하이 ^^,2023-01-30 04:49:50
161,황박연,울 원금주님~~~~~~~~~~~~~~~~~~~^^*,2023-01-30 04:50:02
162,김마야📣,금주언니~:heart_suit:,2023-01-30 04:50:11
163,원금주,지민님 황박연님도 하이~~,2023-01-30 04:50:18
164,황박연,금주형 조금 늦게 도착^^* 차가 밀렸나봐요^^*,2023-01-30 04:50:21
165,원금주,마야님 방긋~,2023-01-30 04:50:29
166,일루왕,어제 주렐루야가 두번 말씀하시는 흥민이가 두골을 넣었지요. .,2023-01-30 04:50:36
167,황박연,포토언니 언제옴?ㅎㅎㅎ,2023-01-30 04:50:36
168,나연,,2023-01-30 04:50:40
169,나연,혹시 경기 영상은 어디서 볼 수 있나요?,2023-01-30 04:50:59
170,BAN Playlist,안녕하세요!!,2023-01-30 04:51:01
171,김마야📣,박연언니~~,2023-01-30 04:51:01
172,샤프슈터,무리뉴 얼굴 반갑네,2023-01-30 04:51:08
173,kim 지민,토트넘 때 무리뉴가 원했던 김민재...137억원 을 안써서 놓쳤줘 ..,2023-01-30 04:51:15
174,김마야📣,":sun_with_face:""스포티비 온""에서 유료입니다",2023-01-30 04:51:16
175,황박연,라흐마니는 패스에서 일단 질이 민재보다 마니 떨어짐 ㅎㅎㅎ,2023-01-30 04:51:40
176,황박연,네^^*,2023-01-30 04:51:47
177,황박연,맞습니다^^*,2023-01-30 04:52:09
178,냥이는 부지런하다,나폴리 간게.전화위복이죠,2023-01-30 04:52:19
179,나연,감사합니다 ^^ 명품 중계 잘 듣겠습니다!,2023-01-30 04:52:21
180,kim 지민,토트넘은 67억 ㅋㅋㅋ,2023-01-30 04:52:22
181,황박연,경짜 할압쮜 38대손 입니다^^*,2023-01-30 04:52:31
182,김마야📣,:sun_with_face:응원과 후원:yt:구독 :thumbs_up:좋아요 감사합니다,2023-01-30 04:52:34
183,황박연,방촌 할압쮜 19대손 이구요^^*,2023-01-30 04:52:45
184,일루왕,저선수 이전경기에서도 털려서 오늘 이갈고 나왔다더니. .밀리네요. .,2023-01-30 04:52:54
185,원금주,나폴리 홈경기네요!,2023-01-30 04:53:27
186,BAN Playlist,오우 위험했네요,2023-01-30 04:53:36
187,곰돌이,무리뉴명감독님원합니다 그러나 김민재선수가나폴리가승리ㅐ야지요,2023-01-30 04:53:36
188,Mj💫,ㅎㅇ뚜,2023-01-30 04:53:44
189,김마야📣,이갈면 밥은 우째 먹노 ㅋㅋ,2023-01-30 04:53:44
190,일루왕,후이가 얼리크로스가 아주 좋은선수지요. 근데 백업이 너무 느림. .ㅠㅠ,2023-01-30 04:54:08
191,kim 지민,잇몸,2023-01-30 04:54:14
192,명희 오,아 인제 보이네. ㅠㅠ오늘슨 안하는줄. 알만찾아도. ㅠㅠ,2023-01-30 04:54:20
193,김마야📣,ㅋㅋㅋ,2023-01-30 04:54:22
194,냥이는 부지런하다,몇일 저누터키 입국하는데 여권심사관 주구장창 민재 얘기만.. 뿌듯했습니다 ㅋ,2023-01-30 04:54:48
195,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭,2023-01-30 04:54:53
196,명희 오,아. ᆢ 죄송,2023-01-30 04:55:05
197,일루왕,어우 백패스위험한거보소,2023-01-30 04:55:21
198,일루왕,조아요조아요!!!,2023-01-30 04:55:39
199,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭,2023-01-30 04:55:53
200,황박연,나폴리 얘덜이 위풍 당당하게 보이네 ㅎㅎㅎ,2023-01-30 04:55:58
201,황박연,민재덕이지 뭐야^^*,2023-01-30 04:56:04
202,kim 지민,경고조심 ..민재님:hand_with_fingers_splayed::folded_hands:,2023-01-30 04:56:15
203,정재헌,헤딩한골 넣을때 됐는디,2023-01-30 04:56:25
204,황박연,차라리 오늘 경고 받으면 다음 경기 쉴수 있음^^*,2023-01-30 04:56:47
205,황박연,다음부터는 약팀들이라서^^*,2023-01-30 04:57:01
206,일루왕,저렇게 보이는패스를하다니. .앙귀사 오늘 별루양,2023-01-30 04:57:10
207,kim 지민,"페네르바체 1골, 나폴리 2골 다음 팀에서 3골 넣을껄요 ㅋㅋ ㅋ",2023-01-30 04:57:13
208,황박연,^^*,2023-01-30 04:57:23
209,효재,오 자책골나올뻔,2023-01-30 04:57:30
210,황박연,이상한 골 들어갈뻔 ㅎㅎㅎ,2023-01-30 04:57:39
211,BAN Playlist,오ㅠㅠㅠㅠ 휴,2023-01-30 04:57:42
212,아우구스티노,밤 열시 어제는 손 골 나왔는 데 못들어 너무 아쉬워요.,2023-01-30 04:57:43
213,BAN Playlist,클날뻔,2023-01-30 04:57:46
214,일루왕,와 이렇게 헤딩골을 넣으려한다고?,2023-01-30 04:57:46
215,일루왕,이건 예측못했다. .,2023-01-30 04:57:56
216,김마야📣,ㅋㅋㅋ,2023-01-30 04:57:56
217,원금주,ㅎㅎ,2023-01-30 04:58:04
218,황박연,민재 자책골 될뻔^^*,2023-01-30 04:58:04
219,냥이는 부지런하다,골 넣으라니까 이런식으로?,2023-01-30 04:58:04
220,Piter OH,새벽작업중에 오랜만에 식스맨님 해설을듣슴다.유후훙,2023-01-30 04:58:15
221,셀프 국제결혼하기,민재야 ㅋ,2023-01-30 04:58:18
222,일루왕,어섭셔!!,2023-01-30 04:58:19
223,명희 오,미친다 ㅠㅠ.,2023-01-30 04:58:21
224,김마야📣,:sun_with_face:어서오세요~~,2023-01-30 04:58:24
225,kim 지민,골키퍼가 안건들였으면 헤딩한 골이 뒤로 안갔을것 같은데,2023-01-30 04:58:32
226,황박연,민재도 골맛을 좀 보고 싶으니까~~^^*,2023-01-30 04:58:32
227,김마야📣,민재 웃긴다,2023-01-30 04:58:35
228,일루왕,이건 메렛 키퍼 판단이 아쉬운것,2023-01-30 04:58:44
229,명희 오,거기다 넣으면 안되 민제야ㅡㅡ,2023-01-30 04:58:53
230,강성훈,ㅎㅇ,2023-01-30 04:58:53
231,강성훈,굿 머닝,2023-01-30 04:58:56
232,일루왕,메렛 이미 늦어서 나오면 안되는상황이었는것같은디,2023-01-30 04:59:00
233,김마야📣,소통해야지,2023-01-30 04:59:16
234,일루왕,아아 까비 오시맹,2023-01-30 04:59:27
235,일루왕,ㅋㅋ 로마선수 버럭 하는거보소,2023-01-30 04:59:46
236,김마야📣,준헌님 편하신대로~~~,2023-01-30 04:59:55
237,kim 지민,김준헌 님:blue_heart:힘내세요..:man_gesturing_ok: 울고싶을땐 실컷우세요..그것도 속 시원해짐. .이또한 지나갈거여요,2023-01-30 05:00:03
238,Gold Rose,방학이어서 좀 여유로우신건가용?,2023-01-30 05:00:12
239,일루왕,오늘 로마 분위기가 좀더 좋아보이긴하네요. 흐름좀 가져와야하겠는데,2023-01-30 05:00:13
240,색소폰과함께(제천),안녕하세요~~~~~~ㅋㅋ 두시간 잠들었다 깼네요ㅋㅋ,2023-01-30 05:00:36
241,Gold Rose,아...,2023-01-30 05:00:39
242,kim 지민,색소폰님:blue_heart:,2023-01-30 05:00:48
