994,베리하긔,황의족..,2023-03-28 20:27:36
995,김문희,손흥민 받혀주는 사람이 없어서 답답하겠다,2023-03-28 20:27:37
996,로나펑게스트,황의조 또 공 띄는거 아님?,2023-03-28 20:27:40
997,신선처럼,어휴..한골을!!! 그래도 분발!!,2023-03-28 20:27:42
998,*달내얼,대한민국:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,2023-03-28 20:27:46
999,홍명의,이강인 한골 쏘니 한골 가자,2023-03-28 20:27:47
1000,박진호,우리집은 19번인데...다른데는 어떨지?,2023-03-28 20:27:47
1001,사천탄사,아 제발 골 1번만 마지막 공격이라고하고ㅠㅠ,2023-03-28 20:27:47
1002,Falcon1004,아오,2023-03-28 20:27:50
1003,가라,고무줄 심판이네 이랫다저랫다,2023-03-28 20:27:50
1004,Anny Cho,나가라 베시노,2023-03-28 20:27:53
1005,도개바리,뭐뭐냐 침대 벌써?,2023-03-28 20:27:55
1006,M.G.B,코아테슫ㄷㄷㄷㄷㄷㄷㄷ196센티미턷ㄷㄷㄷㄷㄷㄷㄷㄸ,2023-03-28 20:27:59
1007,파피루스,우루과이 침대축구,2023-03-28 20:27:59
1008,Mas Bambang,뭐야 어드벤티지 줘야지 심판 시키 ㅡㅡ ,2023-03-28 20:28:00
1009,똥,골좀 제발,2023-03-28 20:28:01
1010,inho haam,아직도 하석주 이야기 하는 사람은 뭐임?,2023-03-28 20:28:02
1011,송효주,잘했어 강인아ㅋ,2023-03-28 20:28:03
1012,ZAKI,배치기,2023-03-28 20:28:05
1013,이준,파이팅!!!,2023-03-28 20:28:05
1014,우진,ㅋㅋㅋㅋㅋㅋ 나가 ㅋㅋㅋㅋ,2023-03-28 20:28:07
1015,chung shim,항인범 정우영,2023-03-28 20:28:07
1016,수타,이제 TV 보는것보다 식스맨님 해설 듣는게 더 이해가 빨리되네요;;,2023-03-28 20:28:09
1017,왕오빠,이강인이 더 아프겟당 ㅋ,2023-03-28 20:28:11
1018,M.G.B,제발,2023-03-28 20:28:11
1019,믓쟁이,의조형 골대에 넣어야지ㅜㅜ,2023-03-28 20:28:11
1020,은댕,아오 팔꿈치,2023-03-28 20:28:12
1021,이종철,이강인 패스 손흥민 골 하나 합시다,2023-03-28 20:28:14
1022,안녕하세영,울어?,2023-03-28 20:28:16
1023,Phlru,아프긴 하겠네,2023-03-28 20:28:18
1024,Bigmons,박지성 어딧지,2023-03-28 20:28:18
1025,아오~빡처,:confounded_face::collision::confounded_face::smiling_face_with_halo::smiling_face_with_halo::smiling_face_with_halo:,2023-03-28 20:28:19
1026,ㅁ,코피?,2023-03-28 20:28:24
1027,도개바리,이기기 힘든팀이 우루과이 ㅠ,2023-03-28 20:28:27
1028,이준, ,2023-03-28 20:28:27
1029,비숍최,우 파울,2023-03-28 20:28:29
1030,안녕하세영,서로 같이 팔썼네,2023-03-28 20:28:29
1031,박진호,티비중계는 밋밋해서...식스맨이 재밌어요..^.^/,2023-03-28 20:28:30
1032,chung shim,항인범 정우영,2023-03-28 20:28:32
1033,ZAKI,휴식하는 우루과이,2023-03-28 20:28:34
1034,와쪄염,이강인 슛할때 상대팀 손 맞은것 같은데~!!,2023-03-28 20:28:35
1035,wjdtlsqud vpalsms,강인이 몸빵 강해졌네,2023-03-28 20:28:35
1036,봄봄,저정도는 아닐것 같은데...ㅋㅋㅋ 오히려 이강인이 더 아플것같은데,2023-03-28 20:28:35
1037,아데스요,완전히 시간 끌기구만,2023-03-28 20:28:36
1038,고다미아노,:hand-pink-waving::hand-pink-waving::hand-pink-waving:,2023-03-28 20:28:37
1039,123 Jason,뭐야.. 누가 골 넣었나요?,2023-03-28 20:28:39
1040,식스맨TV축구해설,게임 아이템이 필요할때! 클릭시 식스맨TV채널의 응원이 됩니다! https://afreehp.kr/bc/U5qXmaaZx5akag,2023-03-28 20:28:41
1041,황박연,심판놈은 어디서 주서왔노~~~,2023-03-28 20:28:42
1042,SungChul Ahn,김민재 있어도 수비가 졸라부실해서 ,2023-03-28 20:28:44
1043,팬터미,이때 딱 차붐나와서 몇분만에 3골만넣고 나가면좋겠다ㅋㅋㅋ,2023-03-28 20:28:46
1044,배서진,한국 축구 요즘 왤케 재밌냐,2023-03-28 20:28:48
1045,CH405,반신욕도 아니고 반침대라닛 ,2023-03-28 20:28:50
1046,황박연,심판놈이 이상한 판정을 하네,2023-03-28 20:28:53
1047,Thsgmdasthsl7,안녕하세요 ~~,2023-03-28 20:28:56
1048,봄봄,아... 진짜 연기학원 다녔나봐요 ㅋㅋㅋ,2023-03-28 20:28:57
1049,성미나,ㅅ닌,2023-03-28 20:29:01
1050,은댕,강인이가 쓰러져야는디?,2023-03-28 20:29:03
1051,도개바리,일본 사람인가 심판?,2023-03-28 20:29:03
1052,Anny Cho,시간끌고있노,2023-03-28 20:29:04
1053,썰그님 팬,존나 못하노,2023-03-28 20:29:06
1054,Thsgmdasthsl7,벌써 1골 먹혔네요 ㅠㅠ,2023-03-28 20:29:08
1055,성미나,선 좋아요~,2023-03-28 20:29:09
1056,Anny Cho,얼렁 나가라,2023-03-28 20:29:10
1057,힐줄깨,와 뿔 머누,2023-03-28 20:29:12
1058,chung shim,항인범 정우영,2023-03-28 20:29:14
1059,박진호,우루과이의 미드필드들이 우리보다 나은 듯...ㅡㅡ;,2023-03-28 20:29:14
1060,힐줄깨,ㅋㅋㅋ,2023-03-28 20:29:14
1061,GoD_인삼*,백승호함써보딩 ㅠ,2023-03-28 20:29:15
1062,아데스요,한골 넣으니까..천천히 시간 끄는 심리전,2023-03-28 20:29:15
1063,박민철,김영,2023-03-28 20:29:16
1064,이미령,늦었네여 ~국대급보이스로 해설 들으려고왔습니다,2023-03-28 20:29:16
1065,원금주,목 말랐던것같아요~,2023-03-28 20:29:16
1066,이승재,평가전인데 침대축구 논하노 .... 진짜 아픈가보지,2023-03-28 20:29:17
1067,왕오빠,일본심판 영어 쓰겟죵 ㅋ,2023-03-28 20:29:22
1068,기신,민재야 한 골 넣고 와라,2023-03-28 20:29:26
1069,SungChul Ahn,주심은 친선전 주전,2023-03-28 20:29:27
1070,안젤리나둘리,아아아,2023-03-28 20:29:29
1071,신선처럼,"손흥민 2골, 이강인 1골 가자!!!!",2023-03-28 20:29:30
1072,색소폰과함께(제천),돈벌어서 뒤로 다 까먹는 느낌이네ㅋㅋㅋ 수비 불안해ㅠㅠ,2023-03-28 20:29:37
1073,은댕,양아네,2023-03-28 20:29:39
1074,고완희,근무중 살짝 들어왔네요 아구야 어느새 한골 먹혔네요 대한민국 화이팅,2023-03-28 20:29:40
1075,박숙석,늦었내요ㆍ화이팅!,2023-03-28 20:29:45
1076,믓쟁이,마더 파더 브라자,2023-03-28 20:29:45
1077,라이츄,수아레즈는 부상인가요?,2023-03-28 20:29:46
1078,ㅁ,우루과이가 좀 하긴하네,2023-03-28 20:29:47
1079,이상철,:thumbs_up:,2023-03-28 20:29:51
1080,ZAKI,콧물 고매즈,2023-03-28 20:29:52
1081,도개바리,우루과이 후반전에 잘못뛸듯 ,2023-03-28 20:29:54
1082,이미령,지고있네여 ~ 이기리라고믿습니다,2023-03-28 20:30:02
1083,박진호,우루과이는 에스파냐어 쓸텐데...,2023-03-28 20:30:04
1084,inho haam,수아레즈 국대 아니랍니다,2023-03-28 20:30:05
1085,황박연,수아레스는 이발 빠졌다는소문이~~^^*,2023-03-28 20:30:06
1086,wjdtlsqud vpalsms,수아레기 국대은퇴아님?,2023-03-28 20:30:09
1087,홍명의,"미드필드 좀더 뛰고 강인,쏘니 한골씩 가자",2023-03-28 20:30:10
1088,이상철,화이팅~~~,2023-03-28 20:30:11
1089,권지성,몇번에.해요,2023-03-28 20:30:15
1090,박경원,ㅎㅇ 식스팩,2023-03-28 20:30:19
1091,프사에서보셨드시 사람,쿠플에서만볼수있나?,2023-03-28 20:30:19
1092,황박연,핵이빨이 빠져 버렸다는~~,2023-03-28 20:30:22
1093,힐줄깨,아니 몇분 지연이냐 이거 ㅋㅋ,2023-03-28 20:30:23
1094,믓쟁이,대한민국화이팅,2023-03-28 20:30:25
1095,박박박,님들 그럼 발베르데 선발인가요,2023-03-28 20:30:33
1096,박형준,게거품 게거품,2023-03-28 20:30:34
1097,ㅁ,조현우 롱볼을 아예 안차네 ㄷㄷ,2023-03-28 20:30:35
1098,Bigmons,아 황의조 진짜,2023-03-28 20:30:36
1099,ZAKI,황의조는 아시아용,2023-03-28 20:30:38
1100,Joe Cook,"쿠팡플레이, 티비조선 생중계",2023-03-28 20:30:41
1101,식스맨TV축구해설,아키에이지워 오픈 이벤트 클릭시 식스맨TV채널의 응원이 됩니다! https://afreehp.kr/bc/U5qXmaaZx5akaw,2023-03-28 20:30:41
1102,h2 J,추워서 방으로 들어와 여기서 들어요,2023-03-28 20:30:41
1103,박민철,김영권 ㅇㅇ끼 당장 빼라~,2023-03-28 20:30:45
1104,박박박,발베르데 나옴?,2023-03-28 20:30:45
1105,Venus,대한민국:washhands::washhands::washhands::washhands::washhands:,2023-03-28 20:30:45
1106,GoD_인삼*,발베 선발임,2023-03-28 20:30:47
1107,김종심 TV,티비보다 휠 잼 있습니다,2023-03-28 20:30:47
1108,wjdtlsqud vpalsms,의족,2023-03-28 20:30:48
1109,이상철,진행자님 힘네세여~~,2023-03-28 20:30:50
1110,색소폰과함께(제천),tv조선 & 쿠팡플레이,2023-03-28 20:30:51
1111,ai,🇺🇾🇺🇾🇺🇾🇺🇾,2023-03-28 20:30:52
1112,가라,우리나라는 허리가 약해서 수비에서 사이드로 볼돌림,2023-03-28 20:30:54
1113,왕오빠,어 ? 황의조 뛰고 있엇구낭 근데 왜 공격이 ...,2023-03-28 20:30:58
1114,Bigmons,황의조 나와 얼른 여친이 기달려,2023-03-28 20:30:59
1115,정상필,1대1입니다.,2023-03-28 20:31:01
1116,최현태,안녕하세요 오늘도 파이팅,2023-03-28 20:31:02
1117,wjdtlsqud vpalsms,의족 폼 다죽었네 ㅠ,2023-03-28 20:31:04
1118,*달내얼,우루과이가 사우디에게 침대축구를 배웠네~,2023-03-28 20:31:05
1119,힐줄깨,황의조 ㅋㅋ,2023-03-28 20:31:06
1120,임영자,입중계 말고는 없나?,2023-03-28 20:31:08
1121,chung shim,항인범 정우영,2023-03-28 20:31:09
1122,아데스요,황의조 역할이 너무 미미하다,2023-03-28 20:31:09
1123,배서진,오,2023-03-28 20:31:11
1124,ai,우루과이 화이팅,2023-03-28 20:31:14
1125,색소폰과함께(제천),tv조선 & 쿠팡플레이,2023-03-28 20:31:16
1126,테드찬,의조빼고 규성이 넣어야지,2023-03-28 20:31:17
1127,Jehwan Yeon,민제 빼면 토트넘 수비 수준이네. 그나마 민제가 살린,2023-03-28 20:31:22
1128,Venus,이미령님 안녕하세요:hand-pink-waving::hand-pink-waving:,2023-03-28 20:31:24
1129,이승재,정우영은 = 다이어,2023-03-28 20:31:29
1130,baboss,황의조.이기제는 후반교체,2023-03-28 20:31:31
1131,프사에서보셨드시 사람,쿠플에서만볼수있나요?,2023-03-28 20:31:34
1132,Falcon1004,우리나라. 몇명빼고는 너무 답답 갑갑하네 ㅠㅠ,2023-03-28 20:31:42
1133,안녕하세영,정우영한테 공만가면 불안해 ㅠ,2023-03-28 20:31:43
1134,왕오빠,왜자꾸 공가지고 지체를하징 ,2023-03-28 20:31:43
1135,색소폰과함께(제천),🇰🇷🇰🇷🇰🇷🇰🇷,2023-03-28 20:31:44
1136,배서진,민재 존재만으로 든든하다~,2023-03-28 20:31:46
1137,Joe Cook,에고,2023-03-28 20:31:46
1138,Gold Rose,황희찬이 없다는게 정말 아쉽네요 ㅠㅠ,2023-03-28 20:31:47
1139,함무수,김영권 왜 대표이지?,2023-03-28 20:31:49
1140,Bigmons,…..,2023-03-28 20:31:51
1141,식스맨TV축구해설,아키에이지워 오픈 이벤트 클릭시 식스맨TV채널의 응원이 됩니다! https://afreehp.kr/bc/U5qXmaaZx5akaw,2023-03-28 20:31:52
1142,아데스요,정우영 불안불안 합니다,2023-03-28 20:31:53
1143,영배 안,제발 의조 빼라,2023-03-28 20:31:54
1144,콰트로,머야,2023-03-28 20:31:54
1145,은댕,우영아..ㅜ,2023-03-28 20:31:55
1146,왕오빠,헛발질에 ㅠㅠ,2023-03-28 20:31:57
1147,소금까치,정우영 좀 빼자,2023-03-28 20:31:58
1148,가라,실책,2023-03-28 20:31:59
1149,세인트폴리스,장우영 저 ㄷㅅ,2023-03-28 20:32:01
1150,힐줄깨,와,2023-03-28 20:32:02
1151,안녕하세영,정우영은 항상 실수하면 큰실수,2023-03-28 20:32:02
1152,베리하긔,와,2023-03-28 20:32:02
1153,황박연,정우영 진짜 왜쓰냐고~~~,2023-03-28 20:32:03
1154,ai,ㅈㄴ못해,2023-03-28 20:32:06
1155,일상이 일탈,정우영 은퇴각,2023-03-28 20:32:06
1156,ㅁ,정우성을 넣자,2023-03-28 20:32:07
1157,Venus,🇯🇵 일본 1 : 1 콜롬비아 🇨🇴,2023-03-28 20:32:07
1158,베리하긔,그만좀 보고싶다 레알,2023-03-28 20:32:08
1159,chung shim,항인범 정우영,2023-03-28 20:32:11
1160,오리들 오리갔노~,만으로 안치면 34살,2023-03-28 20:32:12
1161,이미령,대한민국 힘내자요~~~,2023-03-28 20:32:12
1162,Joe Cook,어디 다치기라도 했나 왜 저리 ㅠ,2023-03-28 20:32:13
1163,힐줄깨,???????????,2023-03-28 20:32:16
1164,김기섭,황의조 선수도 살아나야하는데!,2023-03-28 20:32:16
1165,베리하긔,장점없어,2023-03-28 20:32:17
1166,ZAKI,빌드업이 안돼,2023-03-28 20:32:17
1167,힐줄깨,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2023-03-28 20:32:18
1168,김문희,우리나라 국대는 손흥민 의존 90%,2023-03-28 20:32:18
1169,믓쟁이,지금 이 상태는 안되요ㅜㅜ,2023-03-28 20:32:20
1170,Gold Rose,작은 정우영이 못하나요?,2023-03-28 20:32:20
1171,M.G.B,KORXA. 화이팅!!!!!!!!!!!!!!!!!!!!!!조1위드가자!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!100000000000000000000000000₩드림코리아 화이팅!!!,2023-03-28 20:32:20
1172,베리하긔,사람이 없어서 그런거지,2023-03-28 20:32:22
1173,베리하긔,무장점,2023-03-28 20:32:27
1174,아우구스티노,열심히 하는 선수를 빼라 이건 아닌듯 하네요.,2023-03-28 20:32:27
1175,쇳치,02년 의 꿈은. 다시는 안올듯,2023-03-28 20:32:27
1176,도개바리,우루과이가 압박수비하네요~,2023-03-28 20:32:28
1177,비숍최,김태원 ㅡㅡ빼야,2023-03-28 20:32:28
1178,이정선,아고..칠칠맞은 정우영.힝,2023-03-28 20:32:29
1179,물극필반,정우영이 가진건 큰키뿐.......,2023-03-28 20:32:33
1180,피터 뉴,정우영 정말 답답...,2023-03-28 20:32:35
1181,봄봄,신가해요 저도 정우영 미스가 보였어요... ㅋㅋㅋㅋ,2023-03-28 20:32:35
1182,은댕,발데르데를 발라라,2023-03-28 20:32:36
1183,콰트로,의조 안되것다...,2023-03-28 20:32:36
1184,s5026,정우영빼라,2023-03-28 20:32:37
1185,파피루스,황의조는 빼자.,2023-03-28 20:32:37
1186,Silence,여전히 정우영 불안하네,2023-03-28 20:32:39
1187,namgura kim,지금 황선홍이 더 잘하겠다,2023-03-28 20:32:39
1188,김진규,후반에는 조규성이나 오현규가 나왔으면 좋겠네요. 황의조는 오늘 경기 아쉬워요.,2023-03-28 20:32:39
1189,힐줄깨,와 정우영 ㅋㅋ,2023-03-28 20:32:39
1190,Lee kuk hyen,정우영 볼 컨키핑 패스 엉망이네~,2023-03-28 20:32:41
1191,도개바리,압박하면 한국 힘못쓰는데~,2023-03-28 20:32:42
1192,Gold Rose,황의조도 별로 하는게 없는거 같네요,2023-03-28 20:32:46
1193,황박연,작은 정우영은 그마나 괜찬은편,2023-03-28 20:32:46
1194,홍명의,믿고 봐야죠,2023-03-28 20:32:47
1195,wjdtlsqud vpalsms,의족 아에 안뛰네,2023-03-28 20:32:48
1196,Bigmons,아 황위조 느리고 뭐 그냥 나가 제발,2023-03-28 20:32:49
1197,jg,Welcome New Member!,2023-03-28 20:32:50
1198,식스맨TV축구해설,게임 아이템이 필요할때! 클릭시 식스맨TV채널의 응원이 됩니다! https://afreehp.kr/bc/U5qXmaaZx5akag,2023-03-28 20:32:53
1199,피터 뉴,정우영 황의조 빼야함,2023-03-28 20:32:57
1200,만복래,정우영은왜집중을못하냐ㅠ,2023-03-28 20:32:58
1201,베리하긔,뢍의족,2023-03-28 20:33:00
1202,chung shim,항인범 정우영 좀,2023-03-28 20:33:02
1203,Venus,jg님 안녕하세요:hand-pink-waving::hand-pink-waving::hand-pink-waving:,2023-03-28 20:33:04
1204,ZAKI,뒤뚱뒤뚱 황의조,2023-03-28 20:33:06
1205,박진호,우루과이의 미드필드들의 움직임이 좋네요.....,2023-03-28 20:33:06
1206,베리하긔,시도는 ㅈㄹ해요,2023-03-28 20:33:10
1207,Gold Rose,갓의조는 이제 옛말인듯 하네요,2023-03-28 20:33:12
1208,안양fc팬들모여라,왜골키퍼가김승규가이,2023-03-28 20:33:13
1209,믓쟁이,:washhands::washhands::washhands::washhands::washhands:,2023-03-28 20:33:15
1210,복싱왕,축구 볼슈있는 사이트 알려쥬새용,2023-03-28 20:33:22
1211,힐줄깨,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2023-03-28 20:33:22
1212,*달내얼,황의조가 중요할때 한 골씩 넣긴하는데..,2023-03-28 20:33:24
1213,왕오빠,31분인데 지쳣당 ,2023-03-28 20:33:27
1214,힐줄깨,아니 왜저렇게 뛰노,2023-03-28 20:33:28
1215,재규어,골좀해라,2023-03-28 20:33:28
1216,만복래,정우영대티ㅡ가 마땅히누가있을까요,2023-03-28 20:33:33
1217,Lee kuk hyen,정우영 엉망이네~,2023-03-28 20:33:37
1218,봄비,아시안컵 우승이 목표면 황의조는 절대 안된다,2023-03-28 20:33:39
1219,anonymous,황의찬이는 또 부상인가,2023-03-28 20:33:39
1220,wjdtlsqud vpalsms,더이상 예전의 황의조는 없다,2023-03-28 20:33:42
1221,Gold Rose,황희찬이 훨 나은거 같습니다,2023-03-28 20:33:46
1222,일상이 일탈,황의조는 레알 에이징커브 온 듯요 갈수록 기량 저하가 심하네요,2023-03-28 20:33:50
1223,은댕,전반에 골넣자,2023-03-28 20:33:50
1224,woO,어디서보나요 축구,2023-03-28 20:33:56
1225,hjh,안녕하세요~오늘도 출첵했어요~한국 화이팅~~,2023-03-28 20:33:57
1226,테드찬,정우영은 솔직히 절못해,2023-03-28 20:33:57
1227,쏘주,황의조 폼이 ... 멀었네요,2023-03-28 20:33:58
1228,이승재,오 나가라 정우영,2023-03-28 20:34:00
1229,ㅁ,골을 너무 쉽게 주네,2023-03-28 20:34:00
1230,John Jongbum Jun,황의조가 아직 나오나? 차라리 차범근 내보내지...,2023-03-28 20:34:00
1231,홍명의,"야구8회,축구 후반 부터~~",2023-03-28 20:34:03
1232,woO,축구 어디서보나여ㅜㅜㅜ,2023-03-28 20:34:03
1233,원금주,패스미스,2023-03-28 20:34:04
1234,유찬이네,누누티비,2023-03-28 20:34:06
1235,로커,안녕하세요,2023-03-28 20:34:07
1236,ZAKI,저질근육 정우영,2023-03-28 20:34:08
1237,샤프슈터,정우영,2023-03-28 20:34:09
1238,chung shim,항인범 정우영 대타 없나?,2023-03-28 20:34:09
1239,뉴프로,왠지 느낌상 선수들 위치가 겹치는 장면이 꽤 있는듯합니다.,2023-03-28 20:34:10
1240,안녕하세영,뛰기싫은가보다,2023-03-28 20:34:10
1241,Bigmons,황의조 체력은 …. 여친들 땜에 끝났어,2023-03-28 20:34:13
1242,은댕,정우영 부상?,2023-03-28 20:34:13
1243,심심해,그래 우영아 좀 쉬어,2023-03-28 20:34:13
1244,중수,안녕하세요,2023-03-28 20:34:15
1245,로커,축구 TV조선 에서 중계 합니다,2023-03-28 20:34:17
1246,아데스요,정우영 빠져라,2023-03-28 20:34:18
1247,안녕하세영,잘들어가세요,2023-03-28 20:34:18
1248,오리들 오리갔노~,벌써부터 호흡이 맞겠나? 축구 안해봤어요. 안해봤으면 가만히.,2023-03-28 20:34:18
1249,은댕,후딱,2023-03-28 20:34:21
1250,박진호,황의조 에이징 커브인가?,2023-03-28 20:34:22
1251,왕오빠,아 못뛰겟더 라고하는거 같은뎅,2023-03-28 20:34:25
1252,이정선,tv조선에서 봐유,2023-03-28 20:34:25
1253,피터 뉴,우루과이 어리버리 한데.... 한국이 이걸 못하네,2023-03-28 20:34:25
1254,황박연,의조도 이제 내다 버려야할듯 ㅎㅎㅎ,2023-03-28 20:34:27
1255,소금까치,쨔스,2023-03-28 20:34:27
1256,물극필반,드디어 자발적 탈락......ㅋㅋ,2023-03-28 20:34:27
1257,이승재,더 욕먹기 전에 가셔요 ,2023-03-28 20:34:28
1258,심심해,그래 우영아 좀 쉬어,2023-03-28 20:34:28
1259,세인트폴리스,나이스 정우영 나가라,2023-03-28 20:34:28
1260,힐줄깨,오키 후딱 빼자,2023-03-28 20:34:31
1261,은댕,언능!,2023-03-28 20:34:32
1262,버디이글,의조하고 5번 정우영 빼야합니다,2023-03-28 20:34:35
1263,가라,대타없다고 저 선수만 쓰는것도 문제라고 생각함 다른 선수도 실험 해봐야죠,2023-03-28 20:34:36
1264,쏘주,정우영도 폼이... 체력 패스안됨,2023-03-28 20:34:38
1265,wjdtlsqud vpalsms,정우영도 이제 다됐네,2023-03-28 20:34:41
1266,CH405,정우영은 이제 국대 은퇴해야 될 듯. 세대교체도 필요하고,2023-03-28 20:34:45
1267,도개바리,보니깐 우루과이가 이르갈고나왔네 한국이길려고~,2023-03-28 20:34:45
1268,힐줄깨,교체좀하자,2023-03-28 20:34:47
1269,로커,식스맨님 지금 이경기와는 상관 없지만 콘테 감독이 토트넘 에서 경질 되었습니다 야호!~,2023-03-28 20:34:51
1270,Falcon1004,솔직히. 우리나라 선쑤. 몇명빼고. 걔답답,2023-03-28 20:34:51
1271,가이,다음 월드컵에 정우영은 없어야돼 중앙미드필더 개인기가 너무 떨어진다,2023-03-28 20:35:00
1272,ZAKI,손준호 쓰자,2023-03-28 20:35:02
1273,아데스요,시간 끌지 말고 빨리 나가라,2023-03-28 20:35:03
1274,식스맨TV축구해설,아키에이지워 오픈 이벤트 클릭시 식스맨TV채널의 응원이 됩니다! https://afreehp.kr/bc/U5qXmaaZx5akaw,2023-03-28 20:35:04
1275,은댕,전반에 동점 만들자,2023-03-28 20:35:09
1276,Gold Rose,갓의조는 옛말...,2023-03-28 20:35:09
1277,John Jongbum Jun,황의조 빼라!!,2023-03-28 20:35:10
1278,호떡,티비로 받게 못본다ㅠㅠ,2023-03-28 20:35:11
1279,anonymous,저 콧수염 빡빡이는 누구지,2023-03-28 20:35:12
1280,힐줄깨,?????,2023-03-28 20:35:12
1281,왕오빠,김진수는 대표팀 아웃아닌가 부상으로,2023-03-28 20:35:13
1282,이승재,잘가요 마중은 안나갑니다 ㅎ,2023-03-28 20:35:15
1283,봄비,벌써 교체 ㅎ,2023-03-28 20:35:15
1284,안녕하세영,이제는 새로운 선수좀 찾자,2023-03-28 20:35:17
1285,힐줄깨,먼데,2023-03-28 20:35:17
1286,김형석,저기서 라이브보삼,2023-03-28 20:35:17
1287,Venus,감독 귀엽네ㅋ기,2023-03-28 20:35:18
1288,월-E,세대교쳬 해야지,2023-03-28 20:35:20
1289,ss s,머야 왜저래 크게 다침?,2023-03-28 20:35:20
1290,김진구,공중볼은 안되는데,2023-03-28 20:35:22
1291,chung shim,항인범 정우영 대타 없나?,2023-03-28 20:35:22
1292,봄봄,정우영 선수가 안타까운 플레이를 보여준다고 해설하는 중인걸로.... 편파적인 내리깎기는 아닌거로 이해하심 좋을듯,2023-03-28 20:35:24
1293,세인트폴리스,몇명빼고 못한다 솔직히 아직도 뻥축구 대한민국,2023-03-28 20:35:28
1294,믓쟁이,큰부상 아니기를,2023-03-28 20:35:29
1295,Bigmons,….,2023-03-28 20:35:32
1296,나컴프,정우영 이래라 못하면서,2023-03-28 20:35:33
1297,ㅁ,근육 올라왔나봄,2023-03-28 20:35:35
1298,만복래,권경원박지수는 퀄리티떨어진다,2023-03-28 20:35:36
1299,Anny Cho,규성이는?,2023-03-28 20:35:37
1300,jg,큰정우영이에요? 작우영이에요?,2023-03-28 20:35:38
1301,오리들 오리갔노~,클린스만만하니,2023-03-28 20:35:40
1302,Bigmons,황의조 왜 쓰는구야,2023-03-28 20:35:41
1303,Silence,정우영은 한국의 다이어,2023-03-28 20:35:41
1304,유희원,차두리라면@.@,2023-03-28 20:35:44
1305,John Jongbum Jun,김태환 빼라!!,2023-03-28 20:35:45
1306,봄비,아 부상이구낭,2023-03-28 20:35:45
1307,쏘주,황의조도 교체좀....,2023-03-28 20:35:46
1308,홍명의,"빼자,빼자 하지말고 믿고 좀 봐요~~",2023-03-28 20:35:47
1309,뭐어때,김진수 척추뼈 골절,2023-03-28 20:35:52
1310,햇반오드리,들것 메고 나오는 사람들 너무 애기들인데,2023-03-28 20:35:53
1311,나컴프,정우영 빼,2023-03-28 20:35:54
1312,석류,실력에 비해 노장이라 반도 못하는..,2023-03-28 20:35:55
1313,녕안,3시간 후에서 왔습니다 한국이 2:0으로 패배합니다,2023-03-28 20:35:55
1314,김마야📣,큰정우영 부상 out 손준호 in,2023-03-28 20:35:57
1315,chung shim,항인범 정우영 대타 없나?,2023-03-28 20:36:01
1316,은댕,화이팅하자!!,2023-03-28 20:36:04
1317,식스맨TV축구해설,게임 아이템이 필요할때! 클릭시 식스맨TV채널의 응원이 됩니다! https://afreehp.kr/bc/U5qXmaaZx5akag,2023-03-28 20:36:04
1318,만복래,의조는후반에바꿀겁니다,2023-03-28 20:36:05
1319,rsef,정우영 잘 뺏다. 미치것다 쟤를 왜 자꾸 쓰는겨,2023-03-28 20:36:05
1320,세인트폴리스,정우영 = 맥과이어,2023-03-28 20:36:06
1321,파피루스,황인범 정우영 대타 김흥국,2023-03-28 20:36:07
1322,황박연,정우영 잘 나갔네 ㅎㅎㅎ,2023-03-28 20:36:08
1323,jewelry Box,오늘 경기 황의조 한골 못넣으면 조규성에 밀릴듯.,2023-03-28 20:36:09
1324,오리들 오리갔노~,클린스만만하니,2023-03-28 20:36:11
1325,황족레알,이범영나왔냐,2023-03-28 20:36:12
1326,chul17choi,의조 빠져라,2023-03-28 20:36:16
1327,쇳치,선수 깔아 넣기 ㅋ,2023-03-28 20:36:17
1328,유찬이네,2:0이면 선방했네,2023-03-28 20:36:17
1329,메롱이,임남규 넣어라,2023-03-28 20:36:18
1330,배서진,캬 김민재 좋타,2023-03-28 20:36:19
1331,이승재,의조야 전방 압박좀 빡세게해바,2023-03-28 20:36:24
1332,물극필반,큰우영은 국대자격 부족한게 사실이죠~,2023-03-28 20:36:25
1333,봄비,황의조를 어떻게 더 믿나요? 그 동안 믿을만큼 믿었는데,2023-03-28 20:36:28
1334,신해빈,벌써 먹혔네 ㅋㅋㅋㅋㅋ,2023-03-28 20:36:28
1335,월-E,차두리 넣어라,2023-03-28 20:36:32
1336,Alex Kwon,맛깔나는해설에 저녁을안먹어도 배가부르네요 식스맨 VAMOS!!!,2023-03-28 20:36:32
1337,ss s,ㅅ,2023-03-28 20:36:38
1338,기모띠형,오,2023-03-28 20:36:39
1339,김동희,한골더주고 후반에 몰아서 두골넣자!!!,2023-03-28 20:36:41
1340,ZAKI,침대축구 황의조,2023-03-28 20:36:42
1341,Gold Rose,손흥민 가자~~~,2023-03-28 20:36:47
1342,신혜자,손흥민 골 너어라,2023-03-28 20:36:47
