,id,comment,time,corrected_comment,nouns,time_minutes
1419,김마야📣,무좀이가 있나보다,2023-03-02 06:01:18,무좀이가 있나 보다,['무좀'],99.7
1420,보배,모우라,2023-03-02 06:01:28,모우라,['모우'],99.867
1421,아오~빡처,:soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::soccer_ball::ghost:발착,2023-03-02 06:01:29,soccerballsoccerballsoccerballsoccerballsoccerballsoccerballsoccerballsoccerballghost 발착,['발착'],99.883
1422,Lucky 11,까비,2023-03-02 06:01:30,까지,[],99.9
1423,불잔슨,아오 까비,2023-03-02 06:01:31,아오 까지,[],99.917
1424,이규영,안녕하세요,2023-03-02 06:01:33,안녕하세요,[],99.95
1425,ㆍ.ㆍ,발작 하네,2023-03-02 06:01:43,발작하네,['발작'],100.117
1426,황박연,페리시키라 못넣었군 ㅎㅎ,2023-03-02 06:01:44,페리 슈키라 못 넣었군 ,"['페리', '슈키라', '못']",100.133
1427,Sejun Oh,골 가자,2023-03-02 06:01:44,골 가자,['골'],100.133
1428,서유미,규영님 어서오세요,2023-03-02 06:01:46,규영 님 어서 오세요,"['규영', '어서']",100.167
1429,양선희,골 가즈아~~~~ 쏘니!,2023-03-02 06:01:50,골 가즈아 쏘니,"['골', '가즈']",100.233
1430,배웅기,반갑,2023-03-02 06:01:53,반 갑,"['반', '갑']",100.283
1431,김마야📣,페리똥머리,2023-03-02 06:01:54,페리 똥 머리,"['페리', '똥', '머리']",100.3
1432,rimus P,아쉽네용,2023-03-02 06:01:55,아쉽네요,[],100.317
1433,Mas Bambang,페리카나 아흑 ,2023-03-02 06:01:59,페리카나 아흑 ,"['페리', '카나']",100.383
1434,냥이는 부지런하다,야 페리 ㅎ.ㅇ민이 어시 날려 먹네,2023-03-02 06:02:01,야 페리 민이 어시 날려 먹네,"['페리', '민', '어시']",100.417
1435,양선희,규영님~ 방가 ~,2023-03-02 06:02:10,규영 님 방가 ,"['규영', '방가']",100.567
