,id,comment,time,corrected_comment,nouns,time_minutes
41,황박연,다들 오시면 좋아요 부터^^*,2023-01-30 04:37:27,다들 오시면 좋아 요부 터,"['오시', '요부', '터']",37.467
42,황박연,울 일루왕님~~~~~~~~~~~~~~~~^^*,2023-01-30 04:37:43,울 일루 왕님,"['울', '일루', '왕']",37.733
43,어깨동무,반갑습니다...fa컵이지만 손 2골 넘 기뻤다..,2023-01-30 04:37:45,반갑습니다 fa컵이지만 손 2골 너무 기뻤다,"['컵', '손', '골']",37.767
44,빡친코난,안녕하세요 승리가자,2023-01-30 04:37:47,안녕하세요 승리가 자,"['승리', '자']",37.8
45,일루왕,ㅋㅋㅋㅋㅋ,2023-01-30 04:37:52,,[],37.883
46,황박연,겁나 기다리고 있었음^^*,2023-01-30 04:37:57,겁나 기다리고 있었음,[],37.967
47,일루왕,황박님~~~~,2023-01-30 04:38:10,황박님,['황박'],38.183
48,황박연,일루왕님 좋아요 빨랑 눌러요^^*,2023-01-30 04:38:11,일루 왕님 좋아요 빨리 눌러요,"['일루', '왕']",38.2
49,김마야📣,안녕하세요~:clapping_hands:,2023-01-30 04:38:13,안녕하세요 clappinghands,[],38.233
50,일루왕,동훈님도~~~,2023-01-30 04:38:16,동훈 님도,"['동훈', '님']",38.283
51,기러기날개,안녕하세요 ,2023-01-30 04:38:20,안녕하세요 ,[],38.35
52,황박연,울 김마야님~~~~~~~~~~~~~~~~~^^*,2023-01-30 04:38:21,울 김 나야 님,"['울', '김', '나야']",38.367
53,김마야📣,황박연님~:heart_suit:,2023-01-30 04:38:23,황박연님heartsuit,"['황', '박연']",38.4
54,Iwoo Yi,Hi!,2023-01-30 04:38:24,Hi,[],38.417
55,뭐어때,안녕하세요 우승 굳히기 가봅시다,2023-01-30 04:38:24,안녕하세요 우승 굳히기 가봅시다,['우승'],38.417
56,일루왕,감자공주님도 오셨네요~,2023-01-30 04:38:25,감자 공주님도 오셨네요,"['감자', '공주']",38.433
57,한동훈,식스맨님 리버풀fa컵 탈락 했습니다,2023-01-30 04:38:26,식스맨님 리버풀 fa컵 탈락했습니다,"['식스', '맨', '리버풀', '컵', '탈락']",38.45
58,황박연,오시면 좋아요 빨랑 누르기~~~~~~~~~,2023-01-30 04:38:30,오시면 좋아요 빨리 누르기,"['오시', '누르기']",38.517
59,김마야📣,일루왕님~:heart_suit:,2023-01-30 04:38:32,일루 왕님 heartsuit,"['일루', '왕']",38.55
60,황박연,10여분간 혼자 떠들던중^^*,2023-01-30 04:38:55,10여 분간 혼자 떠들던 중,"['여', '분간', '혼자', '중']",38.933
61,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭,2023-01-30 04:39:14,yt 구독 thumbsup 좋아요 클릭클릭,"['구독', '클릭', '클릭']",39.25
62,황박연,메이플 스토리 광고중?^^*,2023-01-30 04:39:22,메이플 스토리 광고 중,"['메이플', '스토리', '광고', '중']",39.383
63,安杰,식스맨 최고!!!!,2023-01-30 04:39:34,식스맨 최고,"['식스', '맨', '최고']",39.583
64,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭,2023-01-30 04:39:35,yt 구독 thumbsup 좋아요 클릭클릭,"['구독', '클릭', '클릭']",39.6
65,냥이는 부지런하다,요즘 김민재선수가 골가뭄이라 걱정이 많네요..,2023-01-30 04:39:40,요즘 김민재 선수가 골 가뭄이라 걱정이 많네요,"['요즘', '김민재', '선수', '골', '가뭄', '걱정']",39.683
66,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭,2023-01-30 04:39:53,yt 구독 thumbsup 좋아요 클릭클릭,"['구독', '클릭', '클릭']",39.9
67,일루왕,어제 손흥민의 슛장면으로 맨시티선수들 모여서 인터뷰하는게 있더라구요. 재밌었어요. 그릴리쉬 홀란드도 보고 칭찬하더라구요. ㅎㅎ,2023-01-30 04:39:55,어제 손흥민의 슛 장면으로 맨시티 선수들 모여서 인터뷰하는 게 있더라고요 재밌었어요 그릴리쉬 홀란드도 보고 칭찬하더라고요 ,"['어제', '손흥민', '슛', '장면', '맨시티', '선수', '모', '인터뷰', '게', '그릴리', '쉬', '홀란드', '보고', '칭찬']",39.933
68,황박연,감자공주 = 김마야!^^*,2023-01-30 04:39:55,감자 공주  김 모야,"['감자', '공주', '김', '모야']",39.933
69,양산메퇘지,리버풀 몰락했네,2023-01-30 04:40:02,리버풀 몰락했네,['리버풀'],40.05
70,한동훈,오래만에 나폴리 경기를 보네요,2023-01-30 04:40:08,오랜만에 나폴리 경기를 보네요,"['만', '나폴리', '경기']",40.15
71,김마야📣,ㅋㅋㅋ,2023-01-30 04:40:11,,[],40.2
72,양산메퇘지,슬프네요,2023-01-30 04:40:13,슬프네요,[],40.233
73,황박연,리밥풀이 뭐 그렇죠 뭐 ㅎㅎㅎ,2023-01-30 04:40:20,릭 밥풀이 뭐 그렇죠 뭐 ,"['릭', '밥풀', '뭐', '뭐']",40.35
74,김마야📣,고향이 강원도라고 감자공주라네요 ㅋㅋ,2023-01-30 04:40:35,고향이 강원도라고 감자 공주라네요 ,"['고향이', '강원도', '감자', '공주', '요']",40.6
75,양산메퇘지,골가뭄 ㅋㅋㅋㅋㅋ,2023-01-30 04:40:41,골 가뭄 ,"['골', '가뭄']",40.7
76,황박연,리밥풀이 질꺼라 예상 했었음 ㅎㅎㅎ,2023-01-30 04:40:42,릭 밥풀이 질 거라 예상했었음 ,"['릭', '밥풀', '질', '거', '예상']",40.717
77,황박연,사수올로 승리도 맞추고 ㅎㅎㅎ,2023-01-30 04:40:53,사수올로 승리도 맞추고 ,"['사수', '올로', '승리']",40.9
78,황박연,다만 유벤투스가 설마 지겠어? 했는데 유벤까지 ㅋㅋㅋ,2023-01-30 04:41:19,다만 유벤투스가 설마 지겠어 했는데 유빈까지 ,"['다만', '유벤투스', '설마', '유빈']",41.333
79,한동훈,식스맨님 토트넘 fa컵 우승 할수 있나요?,2023-01-30 04:41:22,식스맨님 토트넘 fa컵 우승할 수 있나요,"['식스', '맨', '토트넘', '컵', '수']",41.383
80,김마야📣,일루왕:angry_face:,2023-01-30 04:41:22,일루 왕 angryface,"['일루', '왕']",41.383
81,일루왕,절루강,2023-01-30 04:41:32,절루 강,"['절루', '강']",41.55
82,황박연,김마야님 그게 아니고 ,2023-01-30 04:41:45,김 나야 님 그게 아니고 ,"['김', '나야', '그게']",41.767
83,한동훈,나폴리 ㅎㅇㅌ,2023-01-30 04:41:49,나폴리 ,['나폴리'],41.833
84,김마야📣,대장님은 점쟁이가 아녜요 ㅋㅋ,2023-01-30 04:41:58,대장님은 점쟁이가 아녜요 ,"['대장님', '점', '녜']",41.983
85,황박연,일상님이 감자 얘기 할때 붙은 별명 아님?ㅎㅎㅎ,2023-01-30 04:42:01,일상님이 감자 얘기할 때 붙은 별명 아님,"['일상', '감자', '얘기', '때', '별명']",42.033
86,rimus P,안녕하세요!,2023-01-30 04:42:11,안녕하세요,[],42.2
87,김마야📣,아닌데,2023-01-30 04:42:19,아닌데,[],42.333
88,일루왕,나폴리 가즈아아아아아아아아아아아!!!!,2023-01-30 04:42:20,나폴리 가즈아아아아아아아아아아아,"['나폴리', '아아']",42.35
89,황박연,요즘 일상님 어디갔음?,2023-01-30 04:42:22,요즘 일상님 어디 갔음,"['요즘', '일상', '어디']",42.383
90,유영만,안녕하세요,2023-01-30 04:42:26,안녕하세요,[],42.45
91,Percent One,얘넨 무슨 축구를 9시에 함??? ,2023-01-30 04:42:27,얘넨 무슨 축구를 9시에 함 ,"['얘넨', '무슨', '축구', '함']",42.467
92,일루왕,우주의 기운이 모였다아아!!,2023-01-30 04:42:31,우주의 기운이 모였다 아아,"['우주', '기운', '아아']",42.533
93,황박연,일상님도 보고싶은데 ㅎㅎㅎ,2023-01-30 04:42:32,일상님도 보고 싶은데 ,"['일상', '보고']",42.55
94,황박연,레아언니도 요즘 왜 안옴?,2023-01-30 04:42:45,레아 언니도 요즘 왜 안 옴,"['레아', '언니', '요즘', '왜', '안', '옴']",42.767
95,김마야📣,일상님은 일탈중,2023-01-30 04:42:46,일상님은 일탈 중,"['일상', '탈', '중']",42.783
96,황박연,슬슬 비너스님 깨우세요^^*,2023-01-30 04:43:09,슬슬 비너스님 깨우세요,"['슬슬', '비너스']",43.167
97,일루왕,우주의 기운을 몰고오는 김민재선수,2023-01-30 04:43:22,우주의 기운을 몰고 오는 김민재 선수,"['우주', '기운', '김민재', '선수']",43.383
98,한동훈,오늘부터 마스크 안써도 돼요,2023-01-30 04:43:25,오늘부터 마스크 안 써도 돼요,"['오늘', '마스크', '안']",43.433
99,골기퍼#1,안녕하십니까~ 오랜만에 카톡에서 실시간 방송에 방문 하빈다!,2023-01-30 04:43:32,안녕하십니까 오랜만에 카톡에서 실시간 방송에 방문 합니다,"['안녕하십니까', '만', '카톡', '실시간', '방송', '방문']",43.55
100,골기퍼#1,합니다!,2023-01-30 04:43:35,합니다,[],43.6
101,일루왕,원금주렐루야님 어디가셨나요~,2023-01-30 04:43:36,원금주렐루야님 어디 가셨나요,"['원금', '렐루야님', '어디']",43.617
102,김마야📣,오늘은 비너쮸 못오겠쪄?,2023-01-30 04:43:37,오늘은 비너쮸 못 오겠죠,"['오늘', '비너쮸', '못']",43.633
103,황박연,민재덕에 나폴리 선수들 몸값다 치솟음 ㅎㅎㅎ,2023-01-30 04:43:40,미니 재덕에 나폴리 선수들 몸값 다 치솟음 ,"['미니', '재덕', '나폴리', '선수', '몸값']",43.683
104,김마야📣,골키퍼님~~:heart_suit:,2023-01-30 04:43:49,골키퍼님 heartsuit,['골키퍼'],43.833
105,한동훈,골기퍼님 어서오세요,2023-01-30 04:43:51,골키퍼님 어서 오세요,"['골키퍼', '어서']",43.867
106,일루왕,어섭셔 골기퍼님!!,2023-01-30 04:43:53,어섭셔 골키퍼님,"['어섭셔', '골키퍼']",43.9
107,골기퍼#1,마야님~~ 안녕하세요!,2023-01-30 04:44:01,마야님 안녕하세요,['마야'],44.033
108,황박연,우왕~~~,2023-01-30 04:44:07,우왕,['우왕'],44.133
109,골기퍼#1,동훈님 안녕하세요!!,2023-01-30 04:44:09,동훈 님 안녕하세요,['동훈'],44.167
110,황박연,울 골키퍼님~~~~~~~~~~~~~~~~~^^*,2023-01-30 04:44:14,울 골키퍼님,"['울', '골키퍼']",44.25
111,골기퍼#1,일루왕님 안녕하세요!,2023-01-30 04:44:15,일루 왕님 안녕하세요,"['일루', '왕']",44.267
112,kim 지민,안녕하세용 ~~^^♡,2023-01-30 04:44:18,안녕하세요 ,[],44.317
113,황박연,너무 오랜만이에요^^*,2023-01-30 04:44:20,너무 오랜만이에요,['만이'],44.35
114,김마야📣,반갑반갑,2023-01-30 04:44:25,반 갑 반 갑,"['반', '갑', '반', '갑']",44.433
115,황박연,울 김지민님~~~~~~~~~~~~~~~~~^^*,2023-01-30 04:44:26,울 김지민 님,"['울', '김지민']",44.45
116,골기퍼#1,박연님 오랜만입니다!,2023-01-30 04:44:28,박연 님 오랜만입니다,['박연'],44.483
117,일루왕,지민님 크먼 크먼~~~,2023-01-30 04:44:31,지민 님 그 먼 그 먼,"['지민', '그', '그']",44.533
118,김마야📣,지민님~:heart_suit:,2023-01-30 04:44:38,지민 님 heartsuit,['지민'],44.65
119,황박연,울 골키퍼님 겁나 보고싶었음^^*,2023-01-30 04:44:40,울 골키퍼님 겁나 보고 싶었음,"['울', '골키퍼', '보고']",44.683
